identifier,sku,category,brand,name,url,price,promo_start,promo_end
1964,848354010432,Componentes > Memórias > DDR3 > 1600Mhz,,Gskill AEGIS DDR3-1600MHz 8GB (F3-1600C11S-8GIS),https://www.pcdiga.com/2/13148/Gskill-AEGIS-DDR3-1600MHz-8GB-F3-1600C11S-8GIS,36.9,2016-09-16,
60,5600413201138,"Armazenamento > Caixas Externas > SATA 2.5""",,"1Life hd:book 2.5"" HDD/SSD Sata USB3.0 Cinza (1LIFEHDBOOKGR)",https://www.pcdiga.com/2/9155/1Life-hd-book-2-5-HDD-SSD-Sata-USB3-0-Cinza-1LIFEHDBOOKGR,11.89,2016-09-16,
61,5600413201121,"Armazenamento > Caixas Externas > SATA 2.5""",,"1Life hd:book 2.5"" HDD/SSD Sata USB3.0 Preta (1LIFEHDBOOKBK)",https://www.pcdiga.com/2/9156/1Life-hd-book-2-5-HDD-SSD-Sata-USB3-0-Preta-1LIFEHDBOOKBK,11.89,2016-09-16,
"Portátil Lenovo Yoga 3 14"" (80JH00P4PG)",,"Computadores > Portáteis > Ecrã 14""",,"Portátil Lenovo Yoga 3 14"" (80JH00P4PG)",https://www.pcdiga.com/2/19149/Portatil-Lenovo-Yoga-3-14-80JH00P4PG,898.99,,
"Toshiba Satellite 15.6"" P50-C-18F Prateado (PSPTWE-001001EP)",4051528214963,"Computadores > Portáteis > Ecrã 15.6""",,"Toshiba Satellite 15.6"" P50-C-18F Prateado (PSPTWE-001001EP)",https://www.pcdiga.com/2/19327/Toshiba-Satellite-15-6-P50-C-18F-Prateado-PSPTWE-001001EP,639.9,,
"Toshiba Satellite 15.6"" P50-B-11M (PSPNUE-02L00EEP)",,"Computadores > Portáteis > Ecrã 15.6""",,"Toshiba Satellite 15.6"" P50-B-11M (PSPNUE-02L00EEP)",https://www.pcdiga.com/2/16246/Toshiba-Satellite-15-6-P50-B-11M-PSPNUE-02L00EEP,899.9,,
Gráfica Gigabyte Gaming GTX980Ti 6GB (GV-N98TWF3OC-6GD),4719331329334,Componentes > Placas Gráficas > PCI-E > NVidia,,Gráfica Gigabyte Gaming GTX980Ti 6GB (GV-N98TWF3OC-6GD),https://www.pcdiga.com/2/19498/Grafica-Gigabyte-Gaming-GTX980Ti-6GB-GV-N98TWF3OC-6GD,689.89,,
Carregador Belkin USB 2.1A Branco (F8J052cwWHT),722868930571,SmartPhones > Acessórios,,Carregador Belkin USB 2.1A Branco (F8J052cwWHT),https://www.pcdiga.com/2/19451/Carregador-Belkin-USB-2-1A-Branco-F8J052cwWHT,9.9,,
Carregador Belkin USB 2.1A Preto (F8J052cwBLK),722868930564,SmartPhones > Acessórios,,Carregador Belkin USB 2.1A Preto (F8J052cwBLK),https://www.pcdiga.com/2/19439/Carregador-Belkin-USB-2-1A-Preto-F8J052cwBLK,19.9,,
Cabo Belkin USB / Micro USB 2m Preto (F2CU012bt2M-BLK),,Cablagem > USB,,Cabo Belkin USB / Micro USB 2m Preto (F2CU012bt2M-BLK),https://www.pcdiga.com/2/19433/Cabo-Belkin-USB-Micro-USB-2m-Preto-F2CU012bt2M-BLK,9.9,,
1549,790069414817,Redes / Comunicação > PowerLine,,PowerLine D-Link AV500 HD Starter Kit (DHP-509AV),https://www.pcdiga.com/2/17740/PowerLine-D-Link-AV500-HD-Starter-Kit-DHP-509AV,34.9,2016-09-16,
2819,728658034016,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato Mad Catz R.A.T.5 Matt Black 5600DPI (D21-MCB4370500B2),https://www.pcdiga.com/2/9704/Rato-Mad-Catz-R-A-T-5-Matt-Black-5600DPI-D21-MCB4370500B2,56.9,2016-09-16,
2818,728658033835,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato Mad Catz R.A.T.7 Matt Black 6400DPI (D20-MCB4370800B2),https://www.pcdiga.com/2/9700/Rato-Mad-Catz-R-A-T-7-Matt-Black-6400DPI-D20-MCB4370800B2,78.7,2016-09-16,
2440,740617206395,Armazenamento > Pens > USB 2.0,,Kingston DataTraveler SE9 32GB USB2.0 (DTSE9H/32GB),https://www.pcdiga.com/2/9660/Kingston-DataTraveler-SE9-32GB-USB2-0-DTSE9H-32GB,10.9,2016-09-16,
1305,843591029308,Componentes > Fontes Alimentação,,Fonte Corsair Builder CX430W (CP-9020046-EU),https://www.pcdiga.com/2/9646/Fonte-Corsair-Builder-CX430W-CP-9020046-EU,49.9,2016-09-16,
502,4719543187708,Componentes > Motherboards > AMD > Socket AM3+,,Motherboard Asus Sabertooth 990FX R2.0 (90-MIBJA0-G0EAY0VZ),https://www.pcdiga.com/2/9634/Motherboard-Asus-Sabertooth-990FX-R2-0-90-MIBJA0-G0EAY0VZ,169.9,2016-09-16,
1180,4719512010402,Componentes > Ventoinhas > 120mm,,Coolermaster SickleFlow 120mm Led Azul (R4-L2R-20AC-GP),https://www.pcdiga.com/2/9605/Coolermaster-SickleFlow-120mm-Led-Azul-R4-L2R-20AC-GP,8.91,2016-09-16,
1257,843591007825,Armazenamento > Adaptadores,,"Adaptador Corsair SSD 2.5"" para 3.5"" (CSSD-BRKT1)",https://www.pcdiga.com/2/9602/Adaptador-Corsair-SSD-2-5-para-3-5-CSSD-BRKT1,4.9,2016-09-16,
1514,5397063213771,"Periféricos > Monitores > Ecrã mais 25""",,"Monitor Dell UltraSharp 29"" QHD IPS (U2913WM)",https://www.pcdiga.com/2/9582/Monitor-Dell-UltraSharp-29-QHD-IPS-U2913WM,444.9,2016-09-16,
225,730143302029,Componentes > Processadores > AMD > Socket FM2,,AMD A6-5400K 3.6GHz SkFM2 BE (AD540KOKHJBOX),https://www.pcdiga.com/2/9581/AMD-A6-5400K-3-6GHz-SkFM2-BE-AD540KOKHJBOX,36.9,2016-09-16,
456,4716659339700,"Periféricos > Monitores > Ecrã menos 19""",,"Monitor Asus LED 18.5"" (VS197DE)",https://www.pcdiga.com/2/9574/Monitor-Asus-LED-18-5-VS197DE,79.9,2016-09-16,
3694,4250288117006,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato Roccat Kone Pure 8200DPI Black (ROC-11-700),https://www.pcdiga.com/2/9516/Rato-Roccat-Kone-Pure-8200DPI-Black-ROC-11-700,66.9,2016-09-16,
8,5600413202258,Armazenamento > Adaptadores,,"Adaptador 1Life HDD Sata 9.5mm Caddy 5.25"" (HD9501-SS)",https://www.pcdiga.com/2/9514/Adaptador-1Life-HDD-Sata-9-5mm-Caddy-5-25-HD9501-SS,15.9,2016-09-16,
3385,8436532171444,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores Ozone Rage 7HX Preto (OZRAGE71),https://www.pcdiga.com/2/9513/Auscultadores-Ozone-Rage-7HX-Preto-OZRAGE71,54.89,2016-09-16,
3384,8436532171437,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores Ozone Rage ST Branco (OZRAGESTW),https://www.pcdiga.com/2/9512/Auscultadores-Ozone-Rage-ST-Branco-OZRAGESTW,31.89,2016-09-16,
3383,8436532171420,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores Ozone Rage ST Preto (OZRAGESTK),https://www.pcdiga.com/2/9511/Auscultadores-Ozone-Rage-ST-Preto-OZRAGESTK,31.89,2016-09-16,
3382,8436532171604,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores Ozone Rage ST Vermelho (OZRAGESTR),https://www.pcdiga.com/2/9510/Auscultadores-Ozone-Rage-ST-Vermelho-OZRAGESTR,31.89,2016-09-16,
3381,8436532171598,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores Ozone Rage ST Azul (OZRAGESTB),https://www.pcdiga.com/2/9509/Auscultadores-Ozone-Rage-ST-Azul-OZRAGESTB,31.89,2016-09-16,
3660,8886419340942,Periféricos > Ratos/Teclados > Teclados > Com Fio,,Teclado Razer DeathStalker US (RZ03-00800100-R3M1),https://www.pcdiga.com/2/9474/Teclado-Razer-DeathStalker-US-RZ03-00800100-R3M1,94.89,2016-09-16,
1289,843591025096,Componentes > Dissipadores,,WC Corsair Hydro Series H60 (CW-9060007-WW),https://www.pcdiga.com/2/9470/WC-Corsair-Hydro-Series-H60-CW-9060007-WW,88.9,2016-09-16,
455,4716659265740,"Periféricos > Monitores > Ecrã 23"" a 24""",,"Monitor Asus IPS 23"" (MX239H)",https://www.pcdiga.com/2/9456/Monitor-Asus-IPS-23-MX239H,222.9,2016-09-16,
1304,843591018692,Componentes > Fontes Alimentação,,Fonte Corsair AX860i (CP-9020037-EU),https://www.pcdiga.com/2/9418/Fonte-Corsair-AX860i-CP-9020037-EU,239,2016-09-16,
3624,8886419370376,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores Razer Kraken Pro Neon Red (RZ04-00871200-R3M1),https://www.pcdiga.com/2/14693/Auscultadores-Razer-Kraken-Pro-Neon-Red-RZ04-00871200-R3M1,79.9,2016-09-16,
738,4716659562245,Redes / Comunicação > Routers,,Router Asus RT-N18U (90IG00L0-BM3G20),https://www.pcdiga.com/2/14447/Router-Asus-RT-N18U-90IG00L0-BM3G20,69.9,2016-09-16,
834,4716659407508,Redes / Comunicação > Placas Rede > Wireless/Wifi,,Placa de Rede Asus AC USB-AC56 (90IG00A0-BM0N00),https://www.pcdiga.com/2/14013/Placa-de-Rede-Asus-AC-USB-AC56-90IG00A0-BM0N00,59.9,2016-09-16,
833,4716659505068,Redes / Comunicação > Placas Rede > Wireless/Wifi,,Placa de Rede Asus N150 Nano USB-N10 (90IG00J0-BU0N00),https://www.pcdiga.com/2/13461/Placa-de-Rede-Asus-N150-Nano-USB-N10-90IG00J0-BU0N00,9.9,2016-09-16,
319,4716659557425,Redes / Comunicação > Access Point,,Range Extender Asus N300 RP-N14 (90IG00Q0-BM0N00),https://www.pcdiga.com/2/12275/Range-Extender-Asus-N300-RP-N14-90IG00Q0-BM0N00,34.9,2016-09-16,
736,4716659419013,Redes / Comunicação > Routers,,Router Asus AC1900 RT-AC68U Preto (90IG00C0-BM3000),https://www.pcdiga.com/2/12271/Router-Asus-AC1900-RT-AC68U-Preto-90IG00C0-BM3000,194.91,2016-09-16,
726,4716659557821,Redes / Comunicação > Placas Rede > Wireless/Wifi,,Placa Rede Asus AC1900 PCE-AC68 (90IG00R0-BM0G00),https://www.pcdiga.com/2/12050/Placa-Rede-Asus-AC1900-PCE-AC68-90IG00R0-BM0G00,79.9,2016-09-16,
3695,4250288184121,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato Roccat Kone Pure 8200DPI Hellfire Red (ROC-11-700-R),https://www.pcdiga.com/2/11012/Rato-Roccat-Kone-Pure-8200DPI-Hellfire-Red-ROC-11-700-R,57.9,2016-09-16,
734,4716659026518,Redes / Comunicação > Routers,,Router Asus ADSL2+ DSL-N10 (90IG00Y1-BM300),https://www.pcdiga.com/2/10301/Router-Asus-ADSL2-DSL-N10-90IG00Y1-BM300,34.9,2016-09-16,
3622,8886419312826,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores Razer Kraken Pro Preto (RZ04-00870300-R3M1),https://www.pcdiga.com/2/10291/Auscultadores-Razer-Kraken-Pro-Preto-RZ04-00870300-R3M1,94.89,2016-09-16,
733,4716659335696,Redes / Comunicação > Routers,,Router Asus RT-N12 D1 (90-IG10002MB0-3PA0-),https://www.pcdiga.com/2/10193/Router-Asus-RT-N12-D1-90-IG10002MB0-3PA0-,24.9,2016-09-16,
671,4712900201611,"Computadores > Portáteis > Ecrã 13.3""",,"Asus Zenbook 13.3"" UX303UB-C4063T (90NB08U2-M01100)",https://www.pcdiga.com/2/19575/Asus-Zenbook-13-3-UX303UB-C4063T-90NB08U2-M01100,1169.9,2016-09-16,
3860,8806086860987,"Armazenamento > Discos Internos > SSD > 2.5""",,"SSD Samsung 2.5"" 850 Pro 2TB (MZ-7KE2T0BW)",https://www.pcdiga.com/2/18214/SSD-Samsung-2-5-850-Pro-2TB-MZ-7KE2T0BW,699.89,2016-09-16,
662,4712900026481,"Computadores > Portáteis > Ecrã Menos 13""",,"Asus Transformer Book 12.5"" (T300CHI-FH019H)",https://www.pcdiga.com/2/17814/Asus-Transformer-Book-12-5-T300CHI-FH019H,637.9,2016-09-16,
599,4712900082326,Computadores > Desktops > Gama Asus,,PC ASUS Desktop K20CE-PT002S (90PD01C1-M00700),https://www.pcdiga.com/2/18103/PC-ASUS-Desktop-K20CE-PT002S-90PD01C1-M00700,399.9,2016-09-16,
3851,8806086523042,"Armazenamento > Discos Internos > SSD > 2.5""",,"SSD Samsung 2.5"" 850 Evo 1TB (MZ-75E1T0B/EU)",https://www.pcdiga.com/2/16188/SSD-Samsung-2-5-850-Evo-1TB-MZ-75E1T0B-EU-,349.9,2016-09-16,
2231,5032037065948,Componentes > Processadores > Intel > Socket 1150,,Intel Core i7-4790K 4GHz 8MB Sk1150 (BX80646I74790K),https://www.pcdiga.com/2/14102/Intel-Core-i7-4790K-4GHz-8MB-Sk1150-BX80646I74790K,343.9,2016-09-16,
2227,5032037061551,Componentes > Processadores > Intel > Socket 1150,,Intel Core i7-4790 3.6GHz 8MB Sk1150 (BX80646I74790),https://www.pcdiga.com/2/13759/Intel-Core-i7-4790-3-6GHz-8MB-Sk1150-BX80646I74790,315.9,2016-09-16,
1521,5397063620869,"Periféricos > Monitores > Ecrã 23"" a 24""",,"Monitor Dell 24"" IPS UltraSharp (U2415)",https://www.pcdiga.com/2/16239/Monitor-Dell-24-IPS-UltraSharp-U2415,299.9,2016-09-16,
2230,5032037066013,Componentes > Processadores > Intel > Socket 1150,,Intel Core i5-4690k 3.5GHz 6MB Sk1150 (BX80646I54690K),https://www.pcdiga.com/2/14091/Intel-Core-i5-4690k-3-5GHz-6MB-Sk1150-BX80646I54690K,249.9,2016-09-16,
2226,5032037061193,Componentes > Processadores > Intel > Socket 1150,,Intel Core i5-4690 3.5GHz 6MB Sk1150 (BX80646I54690),https://www.pcdiga.com/2/13758/Intel-Core-i5-4690-3-5GHz-6MB-Sk1150-BX80646I54690,229.9,2016-09-16,
3845,8806086264648,"Armazenamento > Discos Internos > SSD > 2.5""",,"SSD Samsung 2.5"" 850 Pro 512GB (MZ-7KE512BW)",https://www.pcdiga.com/2/14667/SSD-Samsung-2-5-850-Pro-512GB-MZ-7KE512BW,229.9,2016-09-16,
3615,8886419370598,Periféricos > Audio > Colunas > 5.1,,Soundbar Razer Leviathan 5.1 Bluetooth (RZ05-01260100-R3G1),https://www.pcdiga.com/2/16383/Soundbar-Razer-Leviathan-5-1-Bluetooth-RZ05-01260100-R3G1,219.8,2016-09-16,
2229,5032037061131,Componentes > Processadores > Intel > Socket 1150,,Intel Core i5-4590 3.3GHz 6MB Sk1150 (BX80646I54590),https://www.pcdiga.com/2/13778/Intel-Core-i5-4590-3-3GHz-6MB-Sk1150-BX80646I54590,208.9,2016-09-16,
4706,4949268618700,Periféricos > Mesas Digitalizadoras,,Wacom Mesa Digitalizadora Intuos Pro S PT (PTH-451-PT),https://www.pcdiga.com/2/17438/Wacom-Mesa-Digitalizadora-Intuos-Pro-S-PT-PTH-451-PT,199.9,2016-09-16,
540,4712900127133,Componentes > Motherboards > Intel > Socket 1151,,Asus Maximus VIII Ranger (90MB0LX0-M0EAY0),https://www.pcdiga.com/2/18062/Asus-Maximus-VIII-Ranger-90MB0LX0-M0EAY0,189.9,2016-09-16,
2964,4719072382155,Componentes > Placas Gráficas > PCI-E > NVidia,,Gráfica MSI GTX960 Armor 2GD5T OC (912-V320-006),https://www.pcdiga.com/2/16350/Grafica-MSI-GTX960-Armor-2GD5T-OC-912-V320-006,187.89,2016-09-16,
2225,5032037062763,Componentes > Processadores > Intel > Socket 1150,,Intel Core i5-4460 3.2GHz 6MB Sk1150 (BX80646I54460),https://www.pcdiga.com/2/13757/Intel-Core-i5-4460-3-2GHz-6MB-Sk1150-BX80646I54460,179.9,2016-09-16,
4407,4051528087376,"Armazenamento > Discos Internos > SSD > 2.5""",,"SSD Toshiba 512GB 2.5"" SATA III Q Series Pro (HDTS351EZSTA)",https://www.pcdiga.com/2/18378/SSD-Toshiba-512GB-2-5-SATA-III-Q-Series-Pro-HDTS351EZSTA,179.9,2016-09-16,
1654,8715946529592,Periféricos > Impressoras > Jacto Tinta,,Impressora Epson WorkForce Pro Multifunções (WF-7610DWF),https://www.pcdiga.com/2/17546/Impressora-Epson-WorkForce-Pro-Multifuncoes-WF-7610DWF,179.9,2016-09-16,
1082,4719512037669,Componentes > Caixas > Extended-ATX,,Cooler Master Storm Stryker Branca (SGC-5000W-KWN1),https://www.pcdiga.com/2/8632/Cooler-Master-Storm-Stryker-Branca-SGC-5000W-KWN1,179.9,2016-09-16,
1098,4719512035535,Componentes > Caixas > Extended-ATX,,Cooler Master Storm Trooper Preta c/Janela (SGC-5000-KWN1),https://www.pcdiga.com/2/14485/Cooler-Master-Storm-Trooper-Preta-c-Janela-SGC-5000-KWN1,179.9,2016-09-16,
1079,4719512033951,Componentes > Caixas > Extended-ATX,,Cooler Master Storm Trooper Preta (SGC-5000-KKN1),https://www.pcdiga.com/2/8258/Cooler-Master-Storm-Trooper-Preta-SGC-5000-KKN1,164.91,2016-09-16,
1100,4719512048344,Componentes > Caixas > ATX,,Cooler Master MasterCase Pro 5 Preta (MCY-005P-KWN00),https://www.pcdiga.com/2/18288/Cooler-Master-MasterCase-Pro-5-Preta-MCY-005P-KWN00,163.8,2016-09-16,
3850,8806086523035,"Armazenamento > Discos Internos > SSD > 2.5""",,"SSD Samsung 2.5"" 850 Evo 500GB (MZ-75E500B/EU)",https://www.pcdiga.com/2/15913/SSD-Samsung-2-5-850-Evo-500GB-MZ-75E500B-EU-,159.9,2016-09-16,
5005,4897016415210,Computadores > Mini PCs,,Set-top-Box Android Minix Neo X8-H Plus,https://www.pcdiga.com/2/17745/Set-top-Box-Android-Minix-Neo-X8-H-Plus,149.9,2016-09-16,
2216,5032037078269,Computadores > Mini PCs,,Intel Compute Stick Atom 32GB Windows 10 (BOXSTCK1A32WFCL),https://www.pcdiga.com/2/18219/Intel-Compute-Stick-Atom-32GB-Windows-10-BOXSTCK1A32WFCL,149.9,2016-09-16,
5003,4897016415203,Computadores > Mini PCs,,Mini PC Minix NEO Z64 32GB Versão Android,https://www.pcdiga.com/2/16407/Mini-PC-Minix-NEO-Z64-32GB-Versao-Android,139.9,2016-09-16,
3846,8806086264631,"Armazenamento > Discos Internos > SSD > 2.5""",,"SSD Samsung 2.5"" 850 Pro 256GB (MZ-7KE256BW)",https://www.pcdiga.com/2/14914/SSD-Samsung-2-5-850-Pro-256GB-MZ-7KE256BW,135.9,2016-09-16,
5004,4897016415241,Computadores > Mini PCs,,Set-top-Box Android Minix Neo X8 Plus,https://www.pcdiga.com/2/16410/Set-top-Box-Android-Minix-Neo-X8-Plus,125.9,2016-09-16,
1099,4719512048283,Componentes > Caixas > ATX,,Cooler Master MasterCase 5 Preta (MCX-0005-KKN00),https://www.pcdiga.com/2/18287/Cooler-Master-MasterCase-5-Preta-MCX-0005-KKN00,119.9,2016-09-16,
3854,8806086585637,Armazenamento > Discos Internos > SSD > PCI-e / mSata,,SSD Samsung 850 Evo 250GB mSATA (MZ-M5E250BW),https://www.pcdiga.com/2/17057/SSD-Samsung-850-Evo-250GB-mSATA-MZ-M5E250BW,105.9,2016-09-16,
4508,6935364032531,Redes / Comunicação > PowerLine,,PowerLine TP-Link AV500 WiFi Kit (TL-WPA4220TKIT),https://www.pcdiga.com/2/18924/PowerLine-TP-Link-AV500-WiFi-Kit-TL-WPA4220TKIT,105.5,2016-09-16,
1663,8715946529653,Periféricos > Impressoras > Jacto Tinta,,Impressora Epson WorkForce Multifunções (WF3620DWF),https://www.pcdiga.com/2/19383/Impressora-Epson-WorkForce-Multifuncoes-WF3620DWF,99.99,2016-09-16,
1118,4719512041864,Componentes > Dissipadores,,Cooler CPU Cooler Master V8 GTS (RR-V8VC-16PR-R1),https://www.pcdiga.com/2/11783/Cooler-CPU-Cooler-Master-V8-GTS-RR-V8VC-16PR-R1,98.9,2016-09-16,
2717,5099206029361,Periféricos > Audio > Auscultadores > Sem Fio,,Auscultadores Logitech H800 Wireless (981-000338),https://www.pcdiga.com/2/4240/Auscultadores-Logitech-H800-Wireless-981-000338,98.9,2016-09-16,
4405,4051528143874,"Armazenamento > Discos Externos > USB 2.5""",,"Toshiba 2TB 2.5"" Canvio Basics USB3.0 Preto (HDTB320EK3CA)",https://www.pcdiga.com/2/16439/Toshiba-2TB-2-5-Canvio-Basics-USB3-0-Preto-HDTB320EK3CA,94.89,2016-09-16,
2728,5099206024830,Periféricos > Audio > Colunas > 5.1,,Colunas Logitech Z506 5.1 (980-000431),https://www.pcdiga.com/2/4305/Colunas-Logitech-Z506-5-1-980-000431,89.9,2016-09-16,
3848,8806086522977,"Armazenamento > Discos Internos > SSD > 2.5""",,"SSD Samsung 2.5"" 850 Evo 250GB (MZ-75E250B/EU)",https://www.pcdiga.com/2/15890/SSD-Samsung-2-5-850-Evo-250GB-MZ-75E250B-EU,89.9,2016-09-16,
5002,4897016415197,Computadores > Mini PCs,,Set-top-Box Android Minix Neo-X6,https://www.pcdiga.com/2/15486/Set-top-Box-Android-Minix-Neo-X6,84.89,2016-09-16,
3688,4250288117167,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores Roccat Kave XTD Stereo (ROC-14-610),https://www.pcdiga.com/2/16802/Auscultadores-Roccat-Kave-XTD-Stereo-ROC-14-610,79.9,2016-09-16,
779,4716659439516,Componentes > Placas Som > Externas,,Placa Som Asus Xonar U7 USB (90YB00AB-M0UC00),https://www.pcdiga.com/2/11762/Placa-Som-Asus-Xonar-U7-USB-90YB00AB-M0UC00,75.9,2016-09-16,
4616,8713439190199,Periféricos > Audio > Colunas > 2.1,,Colunas Trust Tytan 2.1 Pretas (19019),https://www.pcdiga.com/2/18726/Colunas-Trust-Tytan-2-1-Pretas-19019,74.89,2016-09-16,
443,4716659677567,Computadores > Portáteis > Acessórios > Mochilas,,"Mochila Asus ROG Shuttle2 p/ Portátil 17""(90-XB2I00BP00020-)",https://www.pcdiga.com/2/14648/Mochila-Asus-ROG-Shuttle2-p-Portatil-1790-XB2I00BP00020-,69.9,2016-09-16,
1093,4719512046234,Componentes > Caixas > ATX,,Cooler Master Silencio 452 Preta (SIL-452-KKN1),https://www.pcdiga.com/2/12897/Cooler-Master-Silencio-452-Preta-SIL-452-KKN1,69.9,2016-09-16,
2769,5099206040861,Periféricos > Ratos/Teclados > Ratos > Sem Fio,,Logitech Professional Presenter R700 (910-003506),https://www.pcdiga.com/2/14266/Logitech-Professional-Presenter-R700-910-003506,67.9,2016-09-16,
1088,4719512045275,Componentes > Caixas > Micro-ATX,,Cooler Master Silencio 352 Matte (SIL-352M-KKN1),https://www.pcdiga.com/2/11548/Cooler-Master-Silencio-352-Matte-SIL-352M-KKN1,64.89,2016-09-16,
718,4716659941088,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato Asus ROG GX1000 Eagle Eye Preto (90-XB3B00MU00050-),https://www.pcdiga.com/2/17984/Rato-Asus-ROG-GX1000-Eagle-Eye-Preto-90-XB3B00MU00050-,64.89,2016-09-16,
712,884840045724,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato Asus ROG GX1000 Gaming Laser Preto (90-XB3B00MU00010-),https://www.pcdiga.com/2/12269/Rato-Asus-ROG-GX1000-Gaming-Laser-Preto-90-XB3B00MU00010-,57.9,2016-09-16,
4403,4051528143867,"Armazenamento > Discos Externos > USB 2.5""",,"Toshiba 1TB 2.5"" Canvio Basics USB3.0 Preto (HDTB310EK3AA)",https://www.pcdiga.com/2/15434/Toshiba-1TB-2-5-Canvio-Basics-USB3-0-Preto-HDTB310EK3AA,59.9,2016-09-16,
1126,4719512047897,Componentes > Dissipadores,,Cooler CPU Cooler Master Seidon 120V Ver.2 (RL-S12V-24PK-R2),https://www.pcdiga.com/2/15865/Cooler-CPU-Cooler-Master-Seidon-120V-Ver-2-RL-S12V-24PK-R2,59.8,2016-09-16,
3834,8806086516808,Armazenamento > Cartões Memória > MicroSD,,Samsung MicroSDXC UHS-I EVO 128GB + Adap. (MB-MP128DA/EU),https://www.pcdiga.com/2/15964/Samsung-MicroSDXC-UHS-I-EVO-128GB-Adap-MB-MP128DA-EU,56.9,2016-09-16,
4498,6935364032296,Redes / Comunicação > PowerLine,,PowerLine TP-Link AV600 600Mbs (TL-PA6010KIT),https://www.pcdiga.com/2/11406/PowerLine-TP-Link-AV600-600Mbs-TL-PA6010KIT,54.89,2016-09-16,
720,4716659934042,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato Asus ROG GX860 BUZZARD Gaming (90XB02C0-BMU000),https://www.pcdiga.com/2/19595/Rato-Asus-ROG-GX860-BUZZARD-Gaming-90XB02C0-BMU000,54.89,2016-09-16,
1083,4719512039229,Componentes > Caixas > ATX,,Cooler Master K380 c/Janela USB3.0 (RC-K380-KWN1),https://www.pcdiga.com/2/9258/Cooler-Master-K380-c-Janela-USB3-0-RC-K380-KWN1,53.9,2016-09-16,
1087,4719512044032,Componentes > Caixas > ATX,,Cooler Master N400 USB 3.0 (NSE-400-KKN1),https://www.pcdiga.com/2/11486/Cooler-Master-N400-USB-3-0-NSE-400-KKN1,53.9,2016-09-16,
4535,6935364071295,Redes / Comunicação > Access Point,,Range Extender TP-Link WiFi AC 750 (RE200),https://www.pcdiga.com/2/15466/Range-Extender-TP-Link-WiFi-AC-750-RE200,51.91,2016-09-16,
3835,8806086928694,Armazenamento > Cartões Memória > MicroSD,,Samsung MicroSDXC PRO Plus U3 64GB + Adap. (MB-MD64DA/EU),https://www.pcdiga.com/2/17253/Samsung-MicroSDXC-PRO-Plus-U3-64GB-Adap-MB-MD64DA-EU,51.91,2016-09-16,
1080,4719512036808,Componentes > Caixas > ATX,,Cooler Master K350 c/Janela USB3.0 (RC-K350-KWN2-EN),https://www.pcdiga.com/2/8448/Cooler-Master-K350-c-Janela-USB3-0-RC-K350-KWN2-EN,49.9,2016-09-16,
4559,6935364061289,Redes / Comunicação > Routers,,Modem Router TP-Link ADSL2+ Wireless N 300Mbps V3 (TD-W8970),https://www.pcdiga.com/2/19212/Modem-Router-TP-Link-ADSL2-Wireless-N-300Mbps-V3-TD-W8970,49.9,2016-09-16,
4404,4051528143850,"Armazenamento > Discos Externos > USB 2.5""",,"Toshiba 500GB 2.5"" Canvio Basics USB3.0 Preto (HDTB305EK3AA)",https://www.pcdiga.com/2/16438/Toshiba-500GB-2-5-Canvio-Basics-USB3-0-Preto-HDTB305EK3AA,49.9,2016-09-16,
3839,8806086928670,Armazenamento > Cartões Memória > MicroSD,,Samsung MicroSDXC EVO Plus 128GB + Adap. (MB-MC128DA/EU),https://www.pcdiga.com/2/18160/Samsung-MicroSDXC-EVO-Plus-128GB-Adap-MB-MC128DA-EU,49.9,2016-09-16,
1642,6923520263905,Periféricos > Audio > Colunas > 2.0,,Colunas Edifier 2.0 12W RMS Preto (M2280),https://www.pcdiga.com/2/17647/Colunas-Edifier-2-0-12W-RMS-Preto-M2280,49.9,2016-09-16,
2958,4719072361907,Componentes > Placas Gráficas > PCI-E > NVidia,,Gráfica MSI GT720 1GB (N720-1GD3HLP),https://www.pcdiga.com/2/14815/Grafica-MSI-GT720-1GB-N720-1GD3HLP,47.9,2016-09-16,
117,4711421909778,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores A4Tech Bloody Radar 360 Gaming 7.1 (G501),https://www.pcdiga.com/2/13476/Auscultadores-A4Tech-Bloody-Radar-360-Gaming-7-1-G501,47.9,2016-09-16,
4557,6935364091729,Redes / Comunicação > Access Point,,Acess Point TP-Link Wireless N 450Mbps V4.0 (TL-WA901ND),https://www.pcdiga.com/2/18772/Acess-Point-TP-Link-Wireless-N-450Mbps-V4-0-TL-WA901ND,46.9,2016-09-16,
