"code","ean","name","brand","model","category"
10026757,"8018539066130","GENERATORE INVERTER 2000W PRAMAC POTENZA CONTINUA COP: 1700W MOTORE: 4 TEMPI BENZINA","PRAMAC","PMI 2000","Tools"
10014483,"8018539054649","QUADRO PRAMAC AD INTERVENTO AUTOMATICO SOLO PER GENERATORE PMD500S","PRAMAC",,"Tools"
10014482,"8018539066147","GENERATORE 4500W PRAMAC POTENZA CONTINUA COP: 4200W MOTORE: 4 TEMPI DIESEL","PRAMAC","PMD 5000","Tools"
10030890,"2000000046402","GENERATORE 6770W PRAMAC POTENZA CONTINUA COP: 5800W","PRAMAC","PX8000M","Tools"
10029122,"8018539060794","GENERATORE 3400W PRAMAC POTENZA CONTINUA COP: 2700W BRIGGS & STRATTON 205cc","PRAMAC","PE252SBI001","Tools"
10026758,"8018539062279","GENERATORE 6000W PRAMAC POTENZA CONTINUA COP: 5100W","PRAMAC","PMW 6200","Tools"
10032001,"4005990094592","OLIO SHELL HELIX ULTRA 5W30 1lt AB MOTORI BENZINA DIESEL SINTETICO","SHELL",,"Tools"
10035423,"3253561100185","CUTTER 9mm STANLEY METALLO INTERLOCK","STANLEY",,"Tools"
10035422,"3253560644581","6 CACCIAVITI STANLEY GIALLI E NERI CON SUPPORTO CHROME VANADIUM","STANLEY",,"Tools"
10031535,"3253561774294","LIVELLA LASER ROTANTE RL HW RAGGIO FINO A 300 m PRECISIONE +/- 1,5mm / 30m","STANLEY",,"Tools"
10031534,"3253561773228","LIVELLA LASER STANLEY MULTILINEE SML CON PIOMBO E MINI-TREPPIEDE PRECISIONE +/-2mm A 15m","STANLEY",,"Tools"
10024043,"3253561771644","TRIPODE 102/265cm STANLEY PROFESSIONALE IN ALLUMINIO","STANLEY",,"Tools"
10024042,"3253561771613","ASTA TELESCOPICA 5m STANLEY IN 5 SEZIONI","STANLEY",,"Tools"
10024031,"3253561956225","CARRELLO STANLEY 4 SCOMPARTI 57x89x39cm","STANLEY",,"Tools"
10025774,"3253560208073","MINISEGHETTO STANLEY PER METALLO","STANLEY",,"Tools"
10022074,"3253562119834","10 LAME STANLEY AD UNCINO PER INTERLOCK","STANLEY",,"Tools"
10003337,"5000366119113","5 LAME RICAMBIO FISSE STANLEY SPESSORE 0.45mm","STANLEY",,"Tools"
10003331,"3253561104251","CUTTER 25mm STANLEY FAT MAX METALLO","STANLEY",,"Tools"
10003297,"3253562145628","CESOIA DEMOLTIPLICATA STANLEY 250mm SINISTRA CHROME VANADIUM","STANLEY",,"Tools"
10003286,"3251562909493","CHIAVE A RULLINO STANLEY 250mm CHROME VANADIUM","STANLEY",,"Tools"
10003271,"3253564899376","CHIAVE COMBINATA STANLEY CRICCHETTO12mm CHROME VANADIUM","STANLEY",,"Tools"
10013920,"3253561431142","LIVELLA ALLUMINIO 120cm STANLEY 3 BOLLE MAGNETICA","STANLEY",,"Tools"
10003346,"3253561920554","CASSETTA 19"" STANLEY CERNIERE IN METALLO CONDOR","STANLEY",,"Tools"
10003341,"3253561942105","CARRELLO STANLEY 3 IN 1 CON MANIGLIA","STANLEY",,"Tools"
10003338,"3253562119216","10 LAME RICAMBIO FISSE STANLEY SPESSORE 0.65mm","STANLEY",,"Tools"
10003336,"3253560113254","10 LAME STANLEY RICAMBIO CUTTER 25mm","STANLEY",,"Tools"
10003335,"3253560102548","COLTELLO STANLEY SPORT RIVESTITO TITANIO","STANLEY",,"Tools"
10003333,"3253561101991","CUTTER STANLEY LAMA RETRATTILE PROFESSIONALE","STANLEY",,"Tools"
10003329,"3253560282905","LAMA STANLEY PER RASCHIETTO INTERCAMBIABILE","STANLEY",,"Tools"
10003328,"3253560286170","RASCHIETTO 180mm STANLEY LAMA INTERCAMBIABILE","STANLEY",,"Tools"
10003327,"3253560285104","10 LAME STANLEY PER RASCHIETTO PER DECORATORI","STANLEY",,"Tools"
10003326,"3253560285005","RASCHIETTO STANLEY PER DECORATORI COMPLETO DI LAME","STANLEY",,"Tools"
10003324,"3253561428029","LIVELLA TRAPEZIO 40cm STANLEY 2 BOLLE","STANLEY",,"Tools"
10003323,"3253561429200","LIVELLA REGOLABILE 60cm STANLEY 3 BOLLE","STANLEY",,"Tools"
10003322,"3253561431135","LIVELLA ALLUMINIO 100cm STANLEY 3 BOLLE MAGNETICA","STANLEY",,"Tools"
10003317,"3253562347756","ROTELLA METRICA 60m STANLEY CON MANOVELLA","STANLEY",,"Tools"
10003316,"3253560342968","ROTELLA METRICA 20m STANLEY CON MANOVELLA","STANLEY",,"Tools"
10003311,"3253565213997","PIALLETTO SURFORM STANLEY L 155mm IN ACCIAIO","STANLEY",,"Tools"
10003310,"3253560121051","PIALLETTO 50mm STANLEY L 150mm IN ACCIAIO","STANLEY",,"Tools"
10003307,"3253561192128","TAGLIACORNICI IN ABS STANLEY 300mm","STANLEY",,"Tools"
10003305,"3253561200885","SEGACCIO 8 DENTI 550mm STANLEY PER LEGNO TAGLIO MEDIO","STANLEY",,"Tools"
10003304,"3253561200939","SEGACCIO STANLEY 11 DENTI 450mm PER LEGNO TAGLIO FINE","STANLEY",,"Tools"
10003303,"3253561549229","MAZZETTA STANLEY 1000gr IN ACCIAIO MANICO GRAFITE","STANLEY",,"Tools"
10003302,"3253561549212","MAZZETTA STANLEY 800gr IN ACCIAIO MANICO GRAFITE","STANLEY",,"Tools"
10003299,"3253562145642","CESOIA STANLEY DEMOLTIPLICATA 250mm DESTRA CHROME VANADIUM","STANLEY",,"Tools"
10003298,"3253562145635","CESOIA DEMOLTIPLICATA DRITTA STANLEY 250mm CHROME VANADIUM","STANLEY",,"Tools"
10003296,"3253560601003","SET 10 CACCIAVITI STANLEY 5 PEZZI TAGLIO 3 PHILLIPS E 2 POZIDRIVE CHROME VANADIUM","STANLEY",,"Tools"
10003293,"3253560630225","SET 22 PEZZI STANLEY CRICCHETTO+INSERTI CHROME VANADIUM","STANLEY",,"Tools"
10003291,"3253566053004","RIVETTATRICE STANLEY PROFESSIONALE","STANLEY",,"Tools"
10003281,"3253560946104","SET CRICCHETTO STANLEY + 8 BUSSOLE 1/4"" CHROME VANADIUM","STANLEY",,"Tools"
10003279,"3253564879897","CHIAVE CRICCHETTO STANLEY 13-19mm AUTOREGOLABILE CHROME VANADIUM","STANLEY",,"Tools"
10003277,"3253564914444","6 CHIAVI CRICCHETTO STANLEY 8-19mm CHROME VANADIUM","STANLEY",,"Tools"
10003276,"3253564899444","CHIAVE COMBINATA STANLEY CRICCHETTO 19mm CHROME VANADIUM","STANLEY",,"Tools"
10003275,"3253564899437","CHIAVE COMBINATA STANLEY CRICCHETTO 18mm CHROME VANADIUM","STANLEY",,"Tools"
10003274,"3253564899420","CHIAVE COMBINATA STANLEY CRICCHETTO 17mm CHROME VANADIUM","STANLEY",,"Tools"
10003273,"3253564899406","CHIAVE COMBINATA STANLEY CRICCHETTO 15mm CHROME VANADIUM","STANLEY",,"Tools"
10003272,"3253564899383","CHIAVE COMBINATA STANLEY CRICCHETTO 13mm CHROME VANADIUM","STANLEY",,"Tools"
10003270,"3253564899369","CHIAVE COMBINATA STANLEY CRICCHETTO 10mm CHROME VANADIUM","STANLEY",,"Tools"
10003268,"3253564899345","CHIAVE COMBINATA STANLEY CRICCHETTO 8mm CHROME VANADIUM","STANLEY",,"Tools"
10016396,"3253565213980","LAMA RICAMBIO STANLEY PER SURFORM STANDARD","STANLEY",,"Tools"
10016166,"3253561961830","BORSA PORTATTREZZI STANLEY MISURA 13""","STANLEY",,"Tools"
10015755,"3253562692641","9 CHIAVI BRUGOLA STANLEY 2-10mm BRUNITE CHROME VANADIUM","STANLEY",,"Tools"
10018874,"3253561101892","CUTTER 155mm STANLEY ANTINFORTUNISTICA","STANLEY",,"Tools"
10026056,"3253561771170","LIVELLA LASER STANLEY +TRIPODE ALLUMINIO","STANLEY",,"Tools"
10038513,"8427648056183","TRONCATRICE 1500W STAYER SC 265 W CON PIANO LAMA 254x2,5x30mm TAGLIO 45Â° 103x30-90Â°155x20","STAYER","SC265W","Tools"
10030029,"8427648075009","FRUSTA STAYER PER MISCELATORE M1010 PER PITTURE INTONACO E COLLE","STAYER",,"Tools"
10029700,"8427648176614","SCANALATORE 1800W STAYER Ã˜DISCHI: 180mm 4100 GIRI/MIN","STAYER",,"Tools"
10029699,"8427648113404","SMERIGLIATRICE 2100W STAYER 230mm 6500 GIRI/MIN PESO: 4,2 kg","STAYER",,"Tools"
10029695,"8427648276451","MISCELATORE 1100W STAYER ATTACCO FRUSTA: M14 200-400/350-700 GIRI/MIN","STAYER",,"Tools"
10036959,"8427648214088","TRONCATRICE 1800W STAYER 250mm CON PIANO LAMA 250x2,5x30mm TAGLIO 45Â° 90x75-90Â° 140x75","STAYER",,"Tools"
10036074,"8008959178025","OLIO TAMOIL 5W-40 1lt 100% SINTETICO ACEA A3/B3 API SM/CF","TAMOIL",,"Tools"
10036071,"8008959107025","OLIO TAMOIL SPECIAL SINT 10W40 1lt SEMISINTETICO PER BENZINA E DIESEL API SL/CF A3/B3","TAMOIL",,"Tools"
10024036,"8004897567181","SALDATRICE FILO CONTINUO 4200W TELWIN CORRENTE SALDATURA 30-145 GAS NO GAS ELETTROD 0,6-1mm","TELWIN",,"Tools"
10039232,8004897715391,"PLASMA 54K TELWIN COMPRESSORE INTEGRATO","TELWIN",,"Tools"
10036724,"8021704039181","STUCCO FUGAB. ECO PORC 0-5 KERAKOLL 5 kg NOCE","KERAKOLL",,"Tiles"
10036723,"8021704112914","STUCCO FUGAB. ECO PORC 0-5 KERAKOLL 5 kg CARAMEL","KERAKOLL",,"Tiles"
10033115,"8021704058472","ADESIVO AL QUARZO KN50 FLEXELL 25 kg 25 kg GRIGIO","KERAKOLL",,"Tiles"
10033114,"8021704058441","ADESIVO AL QUARZO KN50 FLEXELL 25 kg 25 kg BIANCO","KERAKOLL",,"Tiles"
10033113,"8021704058434","ADESIVO AL QUARZO KS90 FLEXELL 25 kg 25 kg GRIGIO","KERAKOLL",,"Tiles"
10033112,"8021704058427","ADESIVO AL QUARZO KS90 FLEXELL 25 kg 25 kg BIANCO","KERAKOLL",,"Tiles"
10031763,"8021704112792","STUCCO FUGABELLA ECO 2-12 5 kg TERRACOTTA","KERAKOLL",,"Tiles"
10031762,"8021704112495","STUCCO FUGABELLA ECO 2-12 5 kg BAHAMA BEIGE","KERAKOLL",,"Tiles"
10031761,"8021704114116","STUCCO FUGABELLA ECO 2-12 5 kg NERO","KERAKOLL",,"Tiles"
10031760,"8021704114093","STUCCO FUGABELLA ECO 2-12 5 kg ANTRACITE","KERAKOLL",,"Tiles"
10031759,"8021704114079","STUCCO FUGABELLA ECO 2-12 5 kg GRIGIO FERRO","KERAKOLL",,"Tiles"
10031758,"8021704114154","STUCCO FUGABELLA ECO 2-12 5 kg GRIGIO PERLA","KERAKOLL",,"Tiles"
10031757,"8021704114178","STUCCO FUGABELLA ECO 2-12 5 kg BIANCO","KERAKOLL",,"Tiles"
10030323,"8021704112877","STUCCO FUGABELLA ECO PORC 0-5 5 kg NERO","KERAKOLL",,"Tiles"
10029073,"8021704060123","STUCCO FUGA SOAP ECO KERAKOLL","KERAKOLL",,"Tiles"
10029065,"8021704049937","STUCCO FUGALITE ECO 3 kg KERAKOLL GRIGIO PERLA","KERAKOLL",,"Tiles"
10029063,"8021704050254","STUCCO FUGALITE ECO 3 kg KERAKOLL BIANCO","KERAKOLL",,"Tiles"
10029062,"8021704052999","STUCCO FUGALITE ECO 3 kg KERAKOLL NEUTRO","KERAKOLL",,"Tiles"
10027081,"8021704113973","STUCCO FUGAB. ECO PORC 0-5 5 kg KERAKOLL MAGNOLIA","KERAKOLL",,"Tiles"
10027080,"8021704112891","STUCCO FUGAB. ECO PORC 0-5 5 kg KERAKOLL BAHAMA BEIGE","KERAKOLL",,"Tiles"
10027079,"8021704113911","STUCCO FUGABELLA ECO PORC 0-5 KERAKOLL 5 kg PERLA","KERAKOLL",,"Tiles"
10027078,"8021704113959","STUCCO FUGABELLA ECO PORC 0-5 KERAKOLL 5 kg JASMIN","KERAKOLL",,"Tiles"
10023468,"8021704038955","STUCCO FUGAB. ECO 0-5 5 kg KERAKOLL BIANCO","KERAKOLL",,"Tiles"
10022626,"8021704036166","FUGABELLA AM 310 ml KERAKOLL BEIGE","KERAKOLL",,"Tiles"
10022625,"8021704036104","FUGABELLA AM 310 ml KERAKOLL GRIGIO FERRO","KERAKOLL",,"Tiles"
10022624,"8021704036081","FUGABELLA AM 310 ml KERAKOLL GRIGIO PERLA","KERAKOLL",,"Tiles"
10022623,"8021704036067","FUGABELLA AM 310 ml KERAKOLL BIANCO","KERAKOLL",,"Tiles"
10022622,"8021704035701","FUGABELLA SILICONE 310 ml KERAKOLL BIANCO","KERAKOLL",,"Tiles"
10022621,"8021704031932","FUGABELLA SILICONE 310 ml KERAKOLL GRIGIO FERRO","KERAKOLL",,"Tiles"
10022620,"8021704031901","FUGABELLA SILICONE 310 ml KERAKOLL GRIGIO PERLA","KERAKOLL",,"Tiles"
10022619,"8021704036197","FUGABELLA SILICONE 310 ml KERAKOLL TRASPARENTE","KERAKOLL",,"Tiles"
10014118,"8021704012320","ADESIVO MOSAICO ECO H40 FLEX KERAKOLL 5 kg BIANCO","KERAKOLL",,"Tiles"
10001881,"8021704012078","FUGABELLA CLEANER 125 ml KERAKOLL","KERAKOLL",,"Tiles"
10001880,"8021704012153","FUGABELLA REPAIR GRIGIO 60 ml KERAKOLL","KERAKOLL",,"Tiles"
10001879,"8021704012092","FUGABELLA REPAIR BIANCO 60 ml KERAKOLL","KERAKOLL",,"Tiles"
10001878,"8021704012139","SUPERCOLLA 200 ml KERAKOLL","KERAKOLL",,"Tiles"
10001875,"8021704010364","ADESIVO AL QUARZO H40 FLEX KERAKOLL 25 kg GRIGIO","KERAKOLL",,"Tiles"
10001874,"8021704010012","ADESIVO AL QUARZO RELAX 25 kg KERAKOLL BIANCO","KERAKOLL",,"Tiles"
10001873,"8021704010166","ADESIVO AL QUARZO SPECIAL 25 kg KERAKOLL BIANCO","KERAKOLL",,"Tiles"
10001872,"8021704010029","ADESIVO AL QUARZO RELAX 25 kg KERAKOLL GRIGIO","KERAKOLL",,"Tiles"
10001868,"8021704107538","STUCCO FUGABELLA 2-20 25 kg KERAKOLL GRIGIO PERLA","KERAKOLL",,"Tiles"
10001867,"8021704113157","STUCCO FUGABELLA ECO 2-12 2 kg KERAKOLL BIANCO","KERAKOLL",,"Tiles"
10001865,"8021704113508","ADESIVO AL QUARZO SUPER ECO KERAKOLL 5 kg BIANCO","KERAKOLL",,"Tiles"
10001861,"8021704121527","FUGABELLA MAKE UP 125 ml KERAKOLL","KERAKOLL",,"Tiles"
10001859,"8021704113232","STUCCO FUGABELLA ECO 2-12 2 kg KERAKOLL GRIGIO PERLA","KERAKOLL",,"Tiles"
10001858,"8021704015581","AUTOLIVELLANTE KERATECH R30 KERAKOLL 25 kg","KERAKOLL",,"Tiles"
10001857,"8021704010593","ADESIVO RAPIDO H40 RAPID 25 kg KERAKOLL","KERAKOLL",,"Tiles"
10001856,"8021704020080","ADESIVO UNIVERSAL 5 kg KERAKOLL PER BICOTTURA","KERAKOLL",,"Tiles"
10001855,"8021704107545","STUCCO FUGABELLA 2-20 25 kg KERAKOLL GRIGIO FERRO","KERAKOLL",,"Tiles"
10001854,"8021704020233","ADESIVO ELASTIK 5 kg KERAKOLL PER MONOCOTTURA E GRES","KERAKOLL",,"Tiles"
10001853,"8021704113461","ADESIVO QUARZO ECO SUPER 5 kg KERAKOLL GRIGIO","KERAKOLL",,"Tiles"
10001851,"8021704113522","ADESIVO QUARZO ECO SUPER 2 kg KERAKOLL BIANCO","KERAKOLL",,"Tiles"
10001850,"8021704113355","ADESIVO H40 FLEX 2kg KERAKOLL ALTA DEFORMABILITA' GRIGIO","KERAKOLL",,"Tiles"
10001849,"8021704024538","DETERGENTE ACIDO DELTA PLUS 1kg KERAKOLL","KERAKOLL",,"Tiles"
10001847,"8021704023548","ADDITIVO LATTICE FUGAFLEX 1 kg KERAKOLL","KERAKOLL",,"Tiles"
10001846,"8021704113195","STUCCO FUGABELLA 2-12 2 kg 4 mm KERAKOLL GRIGIO FERRO","KERAKOLL",,"Tiles"
10001845,"8021704113379","ADESIVO H40 ECO RAPID KERAKOLL ULTRARAPIDO 5 kg","KERAKOLL",,"Tiles"
10001844,"8021704113119","STUCCO FUGABELLA 2-12 2 kg 8 mm KERAKOLL BAHAMA BIANCO","KERAKOLL",,"Tiles"
10001843,"8021704038719","PRIMER KERAGRIP 5 kg KERAKOLL PER AUTOLIVELLANTE","KERAKOLL",,"Tiles"
10001842,"8021704113317","STUCCO FUGABELLA 2-12 2 kg 10mm KERAKOLL TERRACOTTA","KERAKOLL",,"Tiles"
10001841,"8021704113485","ADESIVO QUARZO ECO SUPER GRIGIO KERAKOLL 2 kg","KERAKOLL",,"Tiles"
10001840,"8021704011538","LIVELLANTE ULTRARAPIDO KERALEVEL LR 25kg","KERAKOLL",,"Tiles"
10001839,"8021704113072","STUCCO FUGABELLA 2-12 2 kg 5 mm KERAKOLL ANTRACITE","KERAKOLL",,"Tiles"
10001838,"8021704113270","STUCCO FUGABELLA 2-12 BRICO 6mm KERAKOLL 2 kg NERO","KERAKOLL",,"Tiles"
10001836,"8021704020530","ISOLANTE PRIMER 5 kg KERAKOLL","KERAKOLL",,"Tiles"
10001835,"8021704020073","ADESIVO UNIVERSAL 15 kg KERAKOLL PER BICOTTURA","KERAKOLL",,"Tiles"
10001833,"8021704020240","ADESIVO ELASTIK 12 kg KERAKOLL PER MONOCOTTURA E GRES","KERAKOLL",,"Tiles"
10014485,"8021704010319","ADESIVO AL QUARZO H40 FLEX KERAKOLL 25 kg BIANCO","KERAKOLL",,"Tiles"
10019685,"8021704015468","ADESIVO GRIGIO PER ESTERNI 25kg KERAKOLL","KERAKOLL",,"Tiles"
10019684,"8021704015475","ADESIVO BIANCO PER INTERNO 25kg KERAKOLL","KERAKOLL",,"Tiles"
10030553,"8021704051084","STUCCO FUGALITE ECO 3 kg MARRONE","KERAKOLL",,"Tiles"
10030552,"8021704051060","STUCCO FUGALITE ECO 3 kg CARAMEL","KERAKOLL",,"Tiles"
10030550,"8021704051053","STUCCO FUGALITE ECO 3 kg NERO","KERAKOLL",,"Tiles"
10029072,"8021704054634","STUCCO FUGA GLITTER SILVER KERAKOLL SILVER","KERAKOLL",,"Tiles"
10029070,"8021704054610","STUCCO FUGA GLITTER GOLD KERAKOLL GOLD","KERAKOLL",,"Tiles"
10029069,"8021704051169","STUCCO FUGALITE ECO 3 kg KERAKOLL MOKA","KERAKOLL",,"Tiles"
10029068,"8021704047308","STUCCO FUGALITE ECO 3 kg KERAKOLL JASMIN","KERAKOLL",,"Tiles"
10029067,"8021704047315","STUCCO FUGALITE ECO 3 kg KERAKOLL BAHAMA BEIGE","KERAKOLL",,"Tiles"
10029066,"8021704049951","STUCCO FUGALITE ECO 3 kg KERAKOLL ANTRACITE","KERAKOLL",,"Tiles"
10029064,"8021704051046","STUCCO FUGALITE ECO 3 kg KERAKOLL GRIGIO FERRO","KERAKOLL",,"Tiles"
10028482,8021704010425,"ADESIVO H40 ECO TENAFLEX 25 kg KERAKOLL BIANCO","KERAKOLL",,"Tiles"
10028277,8021704107361,"STUCCO FUGABELLA ECO 0-5 20 kg KERAKOLL BIANCO","KERAKOLL",,"Tiles"
10023871,8021704041702,"ADESIVO BRICO ECO FLEX 25 kg KERAKOLL BIANCO","KERAKOLL",,"Tiles"
10023869,8021704041719,"ADESIVO BRICO ECO ADHESIVE 25kg KERAKOLL GRIGIO","KERAKOLL",,"Tiles"
10016829,8021704018599,"ADESIVO BRICO ECO ADHESIVE KERAKOLL 25 kg BIANCO","KERAKOLL",,"Tiles"
10016830,8021704018766,"ADESIVO BRICO ECO FLEX 25 kg KERAKOLL GRIGIO","KERAKOLL",,"Tiles"
10001863,"8021704113331","ADESIVO H40 FLEX 5kg KERAKOLL ALTA DEFORMABILITA' GRIGIO","KERAKOLL",,"Tiles"
10001829,8021704010340,"COLLA H40 MARMOREX 25kg KERAKOLL PER MARMO","KERAKOLL",,"Tiles"
10001877,"8021704018292","COLLA GRIGIA PER ESTERNI E INTERNI 25 kg","KERAKOLL",,"Tiles"
10001871,"8021704119838","COLLA PER PIASTRELLE BIANCA X INT 25 kg","KERAKOLL",,"Tiles"
10037255,"8022700031469","PAV INTERNO GALIA 15x90cm MARAZZI GROUP MARRONE PEI 5 R9 GRES PORCELLANATO SPAZZOLAT","MARAZZI GROUP",,"Tiles"
10037254,"3433400700749","PAV INTERNO GALIA 15x90cm MARAZZI GROUP BEIGE PEI 5 R9 GRES PORCELLANATO SPAZZOLAT","MARAZZI GROUP",,"Tiles"
10037253,"8022700031452","PAV INTERNO GALIA 15x90cm MARAZZI GROUP BIANCO PEI 5 R9 GRES PORCELLANATO SPAZZOLAT","MARAZZI GROUP",,"Tiles"
10037251,"2000000067117","PAV INTERNO LABOR 12,5x50cm MARAZZIGROUP NERO PEI 5 R9 GRES PORCELLANATO SPAZZOLAT","MARAZZI GROUP",,"Tiles"
10037250,"2000000067100","PAV INTERNO LABOR 12,5x50cm MARAZZIGROUP NOCE PEI 5 R9 GRES PORCELLANATO SPAZZOLAT","MARAZZI GROUP",,"Tiles"
10037249,"2000000067094","PAV INTERNO LABOR 12,5x50cm MARAZZIGROUP CILIEGIA PEI 5 R9 GRES PORCELLANATO SPAZZOLAT","MARAZZI GROUP",,"Tiles"
10037248,"8022700031155","PAV INTERNO LABOR 12,5x50cm MARAZZIGROUP BEIGE PEI 5 R9 GRES PORCELLANATO SPAZZOLAT","MARAZZI GROUP",,"Tiles"
10037247,"8022700031308","PAV INTERNO LABOR 12,5x50cm MARAZZIGROUP CREMA PEI 5 R9 GRES PORCELLANATO SPAZZOLAT","MARAZZI GROUP",,"Tiles"
10037246,"8022700031292","PAV INTERNO LABOR 12,5x50cm MARAZZIGROUP BIANCO PEI 5 GRES PORCELLANATO SPAZZOLAT","MARAZZI GROUP",,"Tiles"
10037241,"2000000067018","PAV INTERNO MITO 45x45 cm MARAZZI GROUP BIANCO PEI 4 GRES PORCELLANATO LISCIO","MARAZZI GROUP",,"Tiles"
10037239,"2000000066998","PAV INTERNO MITO 45x45 cm MARAZZI GROUP BEIGE PEI 4 GRES PORCELLANATO LISCIO","MARAZZI GROUP",,"Tiles"
10037235,"2000000066943","PAVINTPIETRADELSOLE 33,3x33,3cmMARAZZIGR RADICA PEI 4 R9 GRES PORCELLANATO LISCIO","MARAZZI GROUP",,"Tiles"
10037234,"2000000066936","PAVINTPIETRADELSOLE 33,3x33,3cmMARAZZIGR AVORIO PEI 4 R9 GRES PORCELLANATO LISCIO","MARAZZI GROUP",,"Tiles"
10037232,"2000000066929","PAVINTPIETRADELSOLE 33,3x33,3cmMARAZZIGR ORO PEI 4 R9 GRES PORCELLANATO LISCIO","MARAZZI GROUP",,"Tiles"
10037266,8430790484094,"RIVBAGNO BITSCLASSIC 25x38cmMARAZZIGROU LEGNO BICOTT RILIEVO PASTA BIANCA","MARAZZI GROUP",,"Tiles"
10037265,8430790486609,"RIV BAGNO BITS 25x38cm MARAZZI GROUP CREMA BICOTT RILIEVO PASTA BIANCA","MARAZZI GROUP",,"Tiles"
10037264,8430790484070,"RIVBAGNO BITS RIALTO 25x38cmMARAZZIGROU BEIGE PEI 3 BICOTT RILIEVO PASTA BIANCA","MARAZZI GROUP",,"Tiles"
10037263,"2000000067209","RIVBAGNO TARGETLINES 25x76cmMARAZZIGROU BIANCO BICOTT LISCIA PASTA BIANCA","MARAZZI GROUP",,"Tiles"
10037259,"2000000067193","RIV BAGNO TARGET 25x76cm MARAZZI GROUP ANTRACITE BICOTT LISCIA PASTA BIANCA","MARAZZI GROUP",,"Tiles"
10037258,"2000000067186","RIV BAGNO TARGET 25x76cm MARAZZI GROUP BLU BICOTT LISCIA PASTA BIANCA","MARAZZI GROUP",,"Tiles"
10037257,"2000000067179","RIV BAGNO TARGET 25x76cm MARAZZI GROUP BIANCO BICOTT LISCIA PASTA BIANCA","MARAZZI GROUP",,"Tiles"
10037256,"2000000067162","RIV BAGNO CIRCUS 25X38cm  MARAZZI GROUP BEIGE BICOTT LISCIA PASTA BIANCA","MARAZZI GROUP",,"Tiles"
10037245,"2000000067056","PAV INTERNO SPRING 45x45cm MARAZZI GROU NERO PEI 4 GRES PORCELLANATO LISCIO","MARAZZI GROUP",,"Tiles"
10037244,2000000067049,"PAV INTERNO SPRING 45x45cm MARAZZI GROU GRIGIO PEI 4 GRES PORCELLANATO LISCIO","MARAZZI GROUP",,"Tiles"
10037243,"2000000067032","PAV INTERNO SPRING 45x45cm MARAZZI GROU BEIGE PEI 4 GRES PORCELLANATO LISCIO","MARAZZI GROUP",,"Tiles"
10037242,"2000000067025","PAV INTERNO MITO 45x45cm MARAZZI GROUP GIALLO PEI 4 GRES PORCELLANATO LISCIO","MARAZZI GROUP",,"Tiles"
10037240,"2000000067001","PAV INTERNO MITO 45x45 cm MARAZZI GROUP ROSA PEI 4 GRES PORCELLANATO LISCIO","MARAZZI GROUP",,"Tiles"
10037238,"2000000066974","PAV INT PIETRADELSOLE 50x50cm MARAZZIGR RADICA PEI 4 R9 GRES PORCELLANATO LISCIO","MARAZZI GROUP",,"Tiles"
10037237,"2000000066967","PAV INT PIETRADELSOLE 50x50cm MARAZZIGR AVORIO PEI 4 R9 GRES PORCELLANATO LISCIO","MARAZZI GROUP",,"Tiles"
10037236,"2000000066950","PAV INT PIETRADELSOLE 50x50cm MARAZZIGR ORO PEI 4 R9 GRES PORCELLANATO LISCIO","MARAZZI GROUP",,"Tiles"
10038577,"8033109776035","VASO PER DISABILI SCARICO A PARETE APERTURA FRONTALE","AZZURRA SANITARI",,"Sanitary"
10036381,"8033109773102","ORINATOIO AZZURRA 1100SB A PARETE ATTACCHI ESTERNI","AZZURRA SANITARI",,"Sanitary"
10032688,"8033344670884","SEDILE WC DEDICATO  SERIE LIOS POLIESTERE - BIANCO","AZZURRA SANITARI",,"Sanitary"
10031435,"8033049024616","BIDET LIOS MONOFORO","AZZURRA SANITARI",,"Sanitary"
10031434,"8033049023831","VASO LIOS SCAR.PAVIMENTO","AZZURRA SANITARI",,"Sanitary"
10031433,"8033049024326","COLONNA LIOS BIANCO","AZZURRA SANITARI",,"Sanitary"
10031432,"8033049024197","LAVABO LIOS  65 cm BIANCO","AZZURRA SANITARI",,"Sanitary"
10021670,"8033049029994","LAVABO SOSPESO PER DISABILI 67cm CERAMICA BIANCO EUROPA","AZZURRA SANITARI",,"Sanitary"
10021672,"8033109776011","VASO PER DISABILI SCARICO A PAVIMENTO APERTURA FRONTALE","AZZURRA SANITARI",,"Sanitary"
10005569,"8033049022926","LAVABO A COLONNA SERIE GIOVE 65 cm DIFFUSION CERAMICA BIANCO EUROPA","AZZURRA SANITARI",,"Sanitary"
10005602,"8033344672260","PIATTO DOCCIA QUADRATO SOLE DIFFUSION 65x65cm H10cm, CERAMICA BIANCO EUROPA-PILETTA Ã˜65mm","AZZURRA SANITARI",,"Sanitary"
10005601,"8033109770460","LAVATOIO SERIE MARTE 51x60x37cm DIFFUSION CERAMICA BIANCO EUROPA","AZZURRA SANITARI",,"Sanitary"
10005600,"8033049029963","LAVAMANI ANGOLO AZZURRA 35.5x35.5cm CERAMICA BIANCO EUROPA","AZZURRA SANITARI",,"Sanitary"
10005599,"8033049029949","LAVAMANI MONOFORO 50x40 cm DIFFUSION CERAMICA BIANCO EUROPA","AZZURRA SANITARI",,"Sanitary"
10005594,"8033049023749","LAVABO SOPRAPIANO JOLLY MAX 62x52 cm DIFFUSION CERAMICA BIANCO EUROPA","AZZURRA SANITARI",,"Sanitary"
