,Brand,,,Model Number,Cost Price,Discontinued,NEW,All Best-seller,Ray-Ban Best-seller
,Fendi,,,FF 0151/S PJQ 51,87.5,NO,YES,NO,NO
,Fendi,,,FF 0151/S 00F 51,87.5,NO,YES,NO,NO
,Cazal,,,9058 001 63,88,NO,YES,NO,NO
,Cazal,,,9058 003 63,88,NO,YES,NO,NO
,Chloe,,,CE693/S 405 52,88,NO,YES,NO,NO
,Chloe,,,CE632S 688 56,88,NO,YES,NO,NO
,Chloe,,,CE693/S 036 52,88,NO,YES,NO,NO
,Chloe,,,CE118/S 766 60,88,NO,YES,NO,NO
,Chloe,,,CE693/S 272 52,88,NO,YES,NO,NO
,Chloe,,,CE117/S 766 56,88,NO,YES,NO,NO
,Chloe,,,CE693/S 643 52,88,NO,YES,NO,NO
,Prada Sport,,,PS 53NS 1BO5Z1 65,88.88,NO,YES,NO,NO
,Cazal,,,8015 001 59,89,NO,YES,NO,NO
,Cazal,,,8015 002 59,89,NO,YES,NO,NO
,Cazal,,,8015 003 59,89,NO,YES,NO,NO
,Cazal,,,8014/002 61,89,NO,YES,NO,NO
,Tom Ford,,,FT5352 001 54,89,NO,YES,NO,NO
,Tom Ford,,,FT5354 050 53,89,NO,YES,NO,NO
,Tom Ford,,,FT5351 052 54,89,NO,YES,NO,NO
,Tom Ford,,,FT0382 05A 57,89,NO,YES,NO,NO
,Tom Ford,,,FT5352 050 50,89,NO,YES,NO,NO
,Tom Ford,,,FT5354 001 53,89,NO,YES,NO,NO
,Ray-Ban,,,RB8301 004/K6 59,89.8,NO,YES,NO,NO
,Ray-Ban,,,RB8301 004/N3 59,89.8,NO,YES,NO,NO
,Bvlgari,,,BV8150B 504/13 58,89.86,NO,YES,NO,NO
,Saint Laurent,,,BOLD 2 002 57 Grey Brown,90,NO,YES,NO,NO
,Tom Ford,,,FT0429 03W 54,90,NO,YES,NO,NO
,Tom Ford,,,FT0429 59B 54,90,NO,YES,NO,NO
,Gucci,,,GG 1079/S 4UA 50,91.25,NO,YES,NO,NO
,Gucci,,,GG 1079/S WR9 50,91.25,NO,YES,NO,NO
,Marc Jacobs,,,MJ 546/S I82 55,91.25,NO,YES,NO,NO
,Marc Jacobs,,,MJ 530/S 807 55,91.25,NO,YES,NO,NO
,Marc Jacobs,,,MJ 532/S 428 45,91.25,NO,YES,NO,NO
,Marc Jacobs,,,MJ 525/S 6PI 54,91.25,NO,YES,NO,NO
,Marc Jacobs,,,MJ 532/S 807 45,91.25,NO,YES,NO,NO
,Marc Jacobs,,,MJ 528/S 6OX 50,91.25,NO,YES,NO,NO
,Marc Jacobs,,,MJ 525/S 6PM 54,91.25,NO,YES,NO,NO
,Marc Jacobs,,,MJ 584/S A02 57,91.67,NO,YES,NO,NO
,Marc Jacobs,,,MJ 585/S AO2 55,91.67,NO,YES,NO,NO
,Tom Ford,,,FT5189 001 54,92,NO,YES,NO,NO
,Oakley,,,OO9290 07 31,92.89,NO,YES,NO,NO
,MIU MIU,,,MU 54RS 1AB4K0 52,93.32,NO,YES,NO,NO
,MIU MIU,,,MU 54RS U6I3D0 52,93.32,NO,YES,NO,NO
,MIU MIU,,,MU 10RS 7S01G0 64,93.32,NO,YES,NO,NO
,MIU MIU,,,MU 12RS U6F3M1 55,93.32,NO,YES,NO,NO
,MIU MIU,,,MU 12RS USN3E2 55,93.32,NO,YES,NO,NO
,MIU MIU,,,MU 10NS HAH1X1 55,93.32,NO,YES,NO,NO
,MIU MIU,,,MU 10NS 7S00A0 55,93.32,NO,YES,NO,NO
,MIU MIU,,,MU 11QS UA44N2 52,93.32,NO,YES,NO,NO
,MIU MIU,,,MU 11QS HAN4N2 52,93.32,NO,YES,NO,NO
,MIU MIU,,,MU 12QS UA40A7 50,93.32,NO,YES,NO,NO
,MIU MIU,,,MU 04RS UAG0A7 67,93.32,NO,YES,NO,NO
,MIU MIU,,,MU 12QS HANOA7 50,93.32,NO,YES,NO,NO
,MIU MIU,,,MU 10NS TKB6X1 55,93.32,NO,YES,NO,NO
,Fendi,,,FF 0021/S 7UQ 51,93.75,NO,YES,NO,NO
,Fendi,,,FF 0049/S MOJ 54,93.75,NO,YES,NO,NO
,Chloe,,,CE100SL 700 60,94,NO,YES,NO,NO
,Chloe,,,CE666S 303 57,94,NO,YES,NO,NO
,Chloe,,,CE100SL 729 60,94,NO,YES,NO,NO
,Chloe,,,CE666S 971 57,94,NO,YES,NO,NO
,Chloe,,,CE666S 001 57,94,NO,YES,NO,NO
,Chloe,,,CE665S 001 60,94,NO,YES,NO,NO
,Roberto Cavalli,,,RC907S 01B 55,94,NO,YES,NO,NO
,Roberto Cavalli,,,RC907S 52G 55,94,NO,YES,NO,NO
,Saint Laurent,,,SL 110 003 51,94,NO,YES,NO,NO
,Saint Laurent,,,SL 110 004 51,94,NO,YES,NO,NO
,Saint Laurent,,,SL 110 005 51,94,NO,YES,NO,NO
,Saint Laurent,,,SL 110 006 51,94,NO,YES,NO,NO
,Saint Laurent,,,SL 111 002 53,94,NO,YES,NO,NO
,Saint Laurent,,,SL 111 005 53,94,NO,YES,NO,NO
,Saint Laurent,,,SL 111 006 53,94,NO,YES,NO,NO
,Tom Ford,,,FT0343 05B 59,94,NO,YES,NO,NO
,Tom Ford,,,FT0343 56F 59,94,NO,YES,NO,NO
,Tom Ford,,,FT5274 001 54,94,NO,YES,NO,NO
,Persol,,,PO9714S 95/58 55,94.14,NO,YES,NO,NO
,Giorgio Armani,,,AR8057 536781 57,94.46,NO,YES,NO,NO
,Giorgio Armani,,,AR6027 300371 55,94.46,NO,YES,NO,NO
,Giorgio Armani,,,AR6028 300211 72,94.46,NO,YES,NO,NO
,Giorgio Armani,,,AR8061 5017T3 56,94.46,NO,YES,NO,NO
,Giorgio Armani,,,AR6027 310873 55,94.46,NO,YES,NO,NO
,Giorgio Armani,,,AR6027 300673 55,94.46,NO,YES,NO,NO
,Giorgio Armani,,,AR8020 5017T3 58,94.46,NO,YES,NO,NO
,Prada,,,PR 54RS 7AX1A1 60,94.46,NO,YES,NO,NO
,Prada,,,PR 54RS 75S8C1 60,94.46,NO,YES,NO,NO
,Prada,,,PR 55RS 7AX1A1 58,94.46,NO,YES,NO,NO
,Prada,,,PR 54RS 7CQ0A7 60,94.46,NO,YES,NO,NO
,Cazal,,,Cazal 905 302 65,95,NO,YES,NO,NO
,Tom Ford,,,FT0495 18W 56,95,NO,YES,NO,NO
,Tom Ford,,,FT0495 28F 56,95,NO,YES,NO,NO
,Tom Ford,,,FT0495 12W 56,95,NO,YES,NO,NO
,Tom Ford,,,FT0058 182 52,95,NO,YES,NO,NO
,Tom Ford,,,FT0058 52N 52,95,NO,YES,NO,NO
,Fendi,,,FF 0152/S 003 51,95.42,NO,YES,NO,NO
,Fendi,,,FF 0154/S UDT 54,95.42,NO,YES,NO,NO
,Fendi,,,FF 0087/S CUA 53,95.42,NO,YES,NO,NO
,Fendi,,,FF 0089/S CUI 52,95.42,NO,YES,NO,NO
,Fendi,,,FF 0087/S CU1 53,95.42,NO,YES,NO,NO
,Fendi,,,FF 0089/S CU1 52,95.42,NO,YES,NO,NO
,Paul Smith,,,PM8237S 14684U 51,96.38,NO,YES,NO,NO
,Dolce & Gabbana,,,DG4242 193471 56,97.76,NO,YES,NO,NO
,Dolce & Gabbana,,,DG4242 502/73 56,97.76,NO,YES,NO,NO
,Alexander McQueen,,,AM0032S 002 52,98,NO,YES,NO,NO
,Alexander McQueen,,,AM0032S 004 52,98,NO,YES,NO,NO
,Alexander McQueen,,,AM0033S 001 51,98,NO,YES,NO,NO
,Alexander McQueen,,,AM0033S 002 51,98,NO,YES,NO,NO
,Alexander McQueen,,,AM0032S 001 52,98,NO,YES,NO,NO
,Chloe,,,CE120/S 731 58,98,NO,YES,NO,NO
,Chloe,,,CE123/S 724 56,98,NO,YES,NO,NO
,Saint Laurent,,,SL 121 NICOLE 001 53,98,NO,YES,NO,NO
,Tom Ford,,,FT0450 14C 61,98,NO,YES,NO,NO
,Tom Ford,,,FT0454 01C 64,98,NO,YES,NO,NO
,Tom Ford,,,FT0451 28N 60,98,NO,YES,NO,NO
,Giorgio Armani,,,AR8060 540358 50,98.23,NO,YES,NO,NO
,Cazal,,,8022 004 63,99,NO,YES,NO,NO
,Cazal,,,8022 002 63,99,NO,YES,NO,NO
,Cazal,,,8022 003 63,99,NO,YES,NO,NO
,Tom Ford,,,FT0008 52F 51,99,NO,YES,NO,NO
,Tom Ford,,,FT0008 199 61,99,NO,YES,NO,NO
,Gucci,,,GG 3804/S CSA 57,100,NO,YES,NO,NO
,Gucci,,,GG 3804/S R4J 57,100,NO,YES,NO,NO
,Saint Laurent,,,BOLD 2 001 49,100,NO,YES,NO,NO
,Saint Laurent,,,SL 110 001 51,100,NO,YES,NO,NO
,Saint Laurent,,,SL 110 002 51,100,NO,YES,NO,NO
,Saint Laurent,,,SL 111 001 53,100,NO,YES,NO,NO
,Saint Laurent,,,SL 111 003 53,100,NO,YES,NO,NO
,Tom Ford,,,FT0467 17W 60,100,NO,YES,NO,NO
,Tom Ford,,,FT0461 74F 56,100,NO,YES,NO,NO
,Tom Ford,,,FT0285 52K 61,100,NO,YES,NO,NO
,MIU MIU,,,MU 08RS 7S04P0 49,100.23,NO,YES,NO,NO
,MIU MIU,,,MU 54QS TFD1L0 56,100.23,NO,YES,NO,NO
,Tom Ford,,,FT0427 02A 62,101,NO,YES,NO,NO
,Tom Ford,,,FT5323V 002 54,101,NO,YES,NO,NO
,Tom Ford,,,FT5307 001 52,101,NO,YES,NO,NO
,Prada,,,PR 09QS 2AU6S1 49,102.01,NO,YES,NO,NO
,Prada,,,PR 53SS 2AU3D0 52,102.01,NO,YES,NO,NO
,Prada,,,PR 23SS 1AB1A1 52,102.01,NO,YES,NO,NO
,Prada,,,PR 23SS USI0A7 52,102.01,NO,YES,NO,NO
,Prada,,,PR 09QS 1AB0A7 49,102.01,NO,YES,NO,NO
,Prada,,,PR 53SS 1AB0A7 52,102.01,NO,YES,NO,NO
,Marc Jacobs,,,MJ 557/S 0KH 99,102.08,NO,YES,NO,NO
,Marc Jacobs,,,MJ 557/S 0VJ 99,102.08,NO,YES,NO,NO
,Chloe,,,CE124/S 724 60,103,NO,YES,NO,NO
,Chloe,,,CE124/S 043 60,103,NO,YES,NO,NO
,Tom Ford,,,FT0372 52F 64,104,NO,YES,NO,NO
,Tom Ford,,,FT0372 69Z 64,104,NO,YES,NO,NO
,Tom Ford,,,FT0372 01B 64,104,NO,YES,NO,NO
,Tom Ford,,,FT0390 44F 59,104,NO,YES,NO,NO
,Tom Ford,,,FT0372 53W 64,104,NO,YES,NO,NO
,Tom Ford,,,FT0395 48J 57,104,NO,YES,NO,NO
,Roberto Cavalli,,,RC1011 16X 61,105,NO,YES,NO,NO
,Stella McCartney,,,SC0011S 005 49,105,NO,YES,NO,NO
,Stella McCartney,,,SC0011S 006 49,105,NO,YES,NO,NO
,Stella McCartney,,,SC0011S 007 49,105,NO,YES,NO,NO
,Stella McCartney,,,SC0011S 008 49,105,NO,YES,NO,NO
,Giorgio Armani,,,AR6024 300357 60,105.79,NO,YES,NO,NO
,Tom Ford,,,FT0387 01G 54,106,NO,YES,NO,NO
,Tom Ford,,,FT0387 89W 54,106,NO,YES,NO,NO
,Tom Ford,,,FT0418 28N 68,106,NO,YES,NO,NO
,Tom Ford,,,FT0418 28E 68,106,NO,YES,NO,NO
,Tom Ford,,,FT0388 56B 58,106,NO,YES,NO,NO
,Tom Ford,,,FT0387 74G 54,106,NO,YES,NO,NO
,Tom Ford,,,FT0386 70J 55,106,NO,YES,NO,NO
,Tom Ford,,,FT0386 89W 55,106,NO,YES,NO,NO
,Tom Ford,,,FT0361 01A 55,106,NO,YES,NO,NO
,MIU MIU,,,MU 01PV USC1O1 52,107.53,NO,YES,NO,NO
,MIU MIU,,,MU 01PV 1AB1O1 52,107.53,NO,YES,NO,NO
,Fendi,,,FF 0066/S MXU 48,108.33,NO,YES,NO,NO
,Fendi,,,FF 0066/S MXX 48,108.33,NO,YES,NO,NO
,Fendi,,,FF 0064/S MYD 51,108.33,NO,YES,NO,NO
,Jimmy Choo,,,MAGGIE/S A2K 51,108.33,NO,YES,NO,NO
,Jimmy Choo,,,MAGGIE/S W54 51,108.33,NO,YES,NO,NO
,Dolce & Gabbana,,,DG4264 501/8G 55,108.63,NO,YES,NO,NO
,Dolce & Gabbana,,,DG4264 502/13 55,108.63,NO,YES,NO,NO
,Dolce & Gabbana,,,DG4242 501/81 56,108.63,NO,YES,NO,NO
,Tom Ford,,,FT0290 52N 53,109,NO,YES,NO,NO
,Tom Ford,,,FT0380 09Q 61,109,NO,YES,NO,NO
,Tom Ford,,,FT0440 01A 56,110,NO,YES,NO,NO
,Tom Ford,,,FT0440 52K 56,110,NO,YES,NO,NO
,Tom Ford,,,FT0441 01A 56,110,NO,YES,NO,NO
,Tom Ford,,,FT0441 52K 56,110,NO,YES,NO,NO
,Tom Ford,,,FT0441 53N 56,110,NO,YES,NO,NO
,Tom Ford,,,FT0463 01B 60,110,NO,YES,NO,NO
,Tom Ford,,,FT0392 52J 57,110,NO,YES,NO,NO
,Tom Ford,,,FT0403 56B 53,110,NO,YES,NO,NO
,Tom Ford,,,FT0384 56B 58,110,NO,YES,NO,NO
,Tom Ford,,,FT0383 56B 52,110,NO,YES,NO,NO
,Tom Ford,,,FT0402 01A 62,110,NO,YES,NO,NO
,Tom Ford,,,FT0384 01A 58,110,NO,YES,NO,NO
,Tom Ford,,,FT0383 74B 52,110,NO,YES,NO,NO
,Tom Ford,,,FT0367 60B 57,110,NO,YES,NO,NO
,Fendi,,,FF 0063/S MUV 50,110.41,NO,YES,NO,NO
,Gucci,,,GG 3737/S CVS 51,110.42,NO,YES,NO,NO
,Alexander McQueen,,,AM0001S 004 52,111,NO,YES,NO,NO
,Alexander McQueen,,,AM0001S 005 52,111,NO,YES,NO,NO
,Alexander McQueen,,,AM0001S 007 52,111,NO,YES,NO,NO
,Alexander McQueen,,,AM0001S 003 52,111,NO,YES,NO,NO
,Fendi,,,FF 0136/S NY2 51,112.5,NO,YES,NO,NO
,Fendi,,,FF 0136/S NZ1 51,112.5,NO,YES,NO,NO
,Tom Ford,,,FT0437 48F 54,113,NO,YES,NO,NO
,MIU MIU,,,MU 10RS U6E5D1 64,114.06,NO,YES,NO,NO
,MIU MIU,,,MU 10RS UES0A7 64,114.06,NO,YES,NO,NO
,MIU MIU,,,MU 10RS UES4R2 64,114.06,NO,YES,NO,NO
,Roberto Cavalli,,,RC908S 16B 00,115,NO,YES,NO,NO
,Tom Ford,,,FT0397 20B 58,115,NO,YES,NO,NO
,Tom Ford,,,FT0398 01N 60,115,NO,YES,NO,NO
,Tom Ford,,,FT0398 20B 60,115,NO,YES,NO,NO
,Tom Ford,,,FT0365 38B 59,115,NO,YES,NO,NO
,Tom Ford,,,FT0397 52J 58,115,NO,YES,NO,NO
,Tom Ford,,,FT0366 01G 57,115,NO,YES,NO,NO
,Tom Ford,,,FT0394 28W 62,117,NO,YES,NO,NO
,Tom Ford,,,FT0393 28J 61,117,NO,YES,NO,NO
,Tom Ford,,,FT0393 15B 61,117,NO,YES,NO,NO
,Tom Ford,,,FT0248 05N 51,118,NO,YES,NO,NO
,Fendi,,,FF 0138/S 29A 52,118.75,NO,YES,YES,NO
,Fendi,,,FF 0149/S REW 54,118.75,NO,YES,NO,NO
,Fendi,,,FF 0029/S 7NQ 54,118.75,NO,YES,NO,NO
,Fendi,,,FF 0060/S MSQ 52,118.75,NO,YES,NO,NO
,Gucci,,,GG 2273/S RJQ 52,118.75,NO,YES,NO,NO
,Gucci,,,GG 2273/S 284 52,118.75,NO,YES,NO,NO
,Tom Ford,,,FT0391 69Z 58,120,NO,YES,NO,NO
,Tom Ford,,,FT0391 25F 58,120,NO,YES,NO,NO
,Prada,,,PR 30RS IAM6S1 51,120.9,NO,YES,NO,NO
,Prada,,,PR 27RS IAM4O0 55,120.9,NO,YES,NO,NO
,Prada,,,PR 27RS UBT4O2 55,120.9,NO,YES,NO,NO
,Prada,,,PR 30RS IAM4O0 51,120.9,NO,YES,NO,NO
,Prada,,,PR 30RS UBT0A7 51,120.9,NO,YES,NO,NO
,Prada,,,PR 30RS UBT4O2 51,120.9,NO,YES,NO,NO
,Prada,,,PR 27RS IAM6S1 55,120.9,NO,YES,NO,NO
,MIU MIU,,,MU 56RS 7OE1A1 65,120.97,NO,YES,NO,NO
,Fendi,,,FF 0179/S TKW 53,125,NO,YES,NO,NO
,Saint Laurent,,,SL 122 TIARA 001 56,125,NO,YES,NO,NO
,Saint Laurent,,,SL 122 TIARA 002 56,125,NO,YES,NO,NO
,Tom Ford,,,FT0035 28H 62,125,NO,YES,NO,NO
,Tom Ford,,,FT0436 56H 53,125,NO,YES,NO,NO
,Tom Ford,,,FT0377 09D 60,127,NO,YES,NO,NO
,Fendi,,,FF 0064/S MXU 51,127.5,NO,YES,NO,NO
,Giorgio Armani,,,AR8062 541171 56,132.24,NO,YES,NO,NO
,Giorgio Armani,,,AR8062 501787 56,132.24,NO,YES,NO,NO
,Fendi,,,FF 0137/S NT2 49,132.92,NO,YES,YES,NO
,Fendi,,,FF 0040/S WQ6 60,137.08,NO,YES,YES,NO
,Cazal,,,657/3 001 59,139,NO,YES,NO,NO
,Cazal,,,607/2 3 001 56,139,NO,YES,NO,NO
,Cazal,,,623/3 001 57,139,NO,YES,NO,NO
,Cazal,,,656/3 011 61,139,NO,YES,NO,NO
,Cazal,,,656/3 624 61,139,NO,YES,NO,NO
,Cazal,,,644 001 53,139,NO,YES,NO,NO
,Cazal,,,163/3 001 59,139,NO,YES,NO,NO
,Cazal,,,607/2 3 011 56,139,NO,YES,NO,NO
,Cazal,,,163/3 090 59,139,NO,YES,NO,NO
,Cazal,,,627/3 080 59,139,NO,YES,NO,NO
,Cazal,,,650/301 012 58,139,NO,YES,NO,NO
,Cazal,,,627/3 001 59,139,NO,YES,NO,NO
,Cazal,,,623/3 090 57,139,NO,YES,NO,NO
,Cazal,,,163/3 011 59,139,NO,YES,NO,NO
,Cazal,,,163/3 200 59,139,NO,YES,NO,NO
,Stella McCartney,,,SC0032S 001 60,140,NO,YES,NO,NO
,Stella McCartney,,,SC0032S 006 60,140,NO,YES,NO,NO
,Fendi,,,FF 0041/S 9F6 52,141.25,NO,YES,YES,NO
,Roberto Cavalli,,,RC890S 16B 57,148,NO,YES,NO,NO
,Roberto Cavalli,,,RC889S 01B 56,148,NO,YES,NO,NO
,Roberto Cavalli,,,RC889S 50F 56,148,NO,YES,NO,NO
,Fendi,,,FF 0177/S 001 53,162.5,NO,YES,NO,NO
,Bvlgari,,,BV8151BM 501/T3 57,170.05,NO,YES,NO,NO
,Bvlgari,,,BV8134K 501/8H 56,207.38,NO,YES,NO,NO
,Bvlgari,,,BV8141K 51958G 54,228.11,NO,YES,NO,NO
,Adidas Originals,,,AOR002 FLC 009,40,,,,
,Alexander McQueen,,,AM0024S 002 50,86,,,,
,Alexander McQueen,,,AM0024S 005 50,86,,,,
,Cazal,,,8022 001 63,99,,,,
,Chloe,,,CE124/S 736 60,103,,,,
,Dolce & Gabbana,,,DG3255 502 53,70.81,,,,
,Dolce & Gabbana,,,DG3255 501 53,70.81,,,,
,Dolce & Gabbana,,,DG4269 28878G 54,69,,,,
,Dragon,,,DR DOUBLE DOS POLAR1 038,63.5,,,,
,Dragon,,,DR DOUBLE DOS POLAR1 044,63.5,,,,
,Dragon,,,DR LIEGE H20 036,63.5,,,,
,Dragon,,,DR LIEGE H20 041,63.5,,,,
,Dragon,,,DR LIEGE H20 044,63.5,,,,
,Dragon,,,DR MARQUIS H20 038,63.5,,,,
,Dragon,,,DR MARQUIS H20 041,63.5,,,,
,Dragon,,,DR MARQUIS H20 045,63.5,,,,
,Dragon,,,DR ROADBLOCK H20 012,63.5,,,,
,Dragon,,,DR ROADBLOCK H20 049,63.5,,,,
,Dragon,,,DR TAILBACK H20 049,63.5,,,,
,Dragon,,,DR VANTAGE H20 038,63.5,,,,
,Dragon,,,DR VANTAGE H20 046,63.5,,,,
,Dragon,,,DR VANTAGE POLAR2 012,63.5,,,,
,Dragon,,,DR MOUNTAINEER 055,69,,,,
,Dragon,,,DR MOUNTAINEER 056,69,,,,
,Dragon,,,DR SEAFARER 003,69,,,,
,Dragon,,,DR SEAFARER 051,69,,,,
,Dragon,,,DR SEAFARER 916,69,,,,
,Dragon,,,DR TAILBACK 003,48,,,,
,Dragon,,,DR TAILBACK 213,48,,,,
,Emporio Armani,,,EA4029 532687 64,45.34,,,,
,Emporio Armani,,,EA4029 50638G 64,45.34,,,,
,Fendi,,,FF 0177/S Z5D 53,153.75,,,,
,Fendi,,,FF 0085/S HK3 50,81.25,,,,
,Fendi,,,FF 0151/S 807 51,87.5,,,,
,Fendi,,,FF 0152/S 2X3 51,99.59,,,,
,Fendi,,,FF 0152/S DDB 51,95.42,,,,
,Fendi,,,FF 0155/S MY2 57,112.5,,,,
,Fendi,,,FF 0155/S V4Z 57,112.5,,,,
,Fendi,,,FF 0156/S RMG 51,112.5,,,,
,Fendi,,,FF 0156/S V59 51,112.5,,,,
,Fendi,,,FF 0177/S DMV 53,153.75,,,,
,Fendi,,,FF 0177/S KJ1 53,153.75,,,,
,Fendi,,,FF 0177/S W5I 53,153.75,,,,
,Fendi,,,FF 0176/S 010 53,132.92,,,,
,G-Star,,,GS648S 688 51,35,,,,
,G-Star,,,GS649S 002 54,35,,,,
,G-Star,,,GS649S 688 54,35,,,,
,G-Star,,,GS649S 214 54,35,,,,
,G-Star,,,GS650S 001 51,53,,,,
,G-Star,,,GS650S 214 51,53,,,,
,G-Star,,,GS651S 001 54,53,,,,
,G-Star,,,GS651S 214 54,53,,,,
,G-Star,,,GS116S 002 51,48,,,,
,G-Star,,,GS116S 033 51,48,,,,
,G-Star,,,GS116S 605 51,48,,,,
,G-Star,,,GS653S 041 47,69,,,,
,Gucci,,,GG 3806/S 807 54,103.75,,,,
,Gucci,,,GG 2274/S 003 59,89.58,,,,
,Gucci,,,GG 3814/S D28 53,89.58,,,,
,Gucci,,,GG 3814/S RQG 53,85.42,,,,
,Guess,,,GU1731 E70 53,37.45,,,,
,Guess,,,GU7404 10B 59,32.5,,,,
,Guess,,,GU7438 24C 54,56,,,,
,Guess,,,GU7439 01A 54,44,,,,
,Hugo Boss,,,BOSS 0665/S DWJ 57,66.25,,,,
,Hugo Boss,,,BOSS 0665/S V3Q 57,66.25,,,,
,Hugo Boss,,,BOSS 0761/S QIL 60,49.58,,,,
,Hugo Boss,,,BOSS 0761/S QJI 60,49.58,,,,
,Hugo Boss,,,BOSS 0762/S QJF 58,50,,,,
,Hugo Boss,,,BOSS 0762/S QJI 58,50,,,,
,Hugo Boss,,,BOSS 0768/S QNY 57,66.25,,,,
,Hugo Boss,,,BOSS 0769/S QMM 57,70.83,,,,
,Hugo Boss,,,BOSS 0769/S QMS 57,70.83,,,,
,Hugo Boss,,,BOSS 0769/S QNA 57,70.83,,,,
,Hugo Boss,,,BOSS 0782/S 003 60,81.25,,,,
,Hugo Boss,,,BOSS 0782/S OI5 60,81.25,,,,
,Hugo Boss,,,BOSS 0783/S VQ8 51,78.75,,,,
,Jimmy Choo,,,ANDIE/S J7A 54,122.92,,,,
,Lacoste,,,L2223 001 54,49,,,,
,Lacoste,,,L2223 315 54,49,,,,
,Lacoste,,,L2224 315 50,49,,,,
,Lacoste,,,L2224 001 50,49,,,,
,Lacoste,,,L2229 714 55,59,,,,
,Lacoste,,,L2229 033 55,59,,,,
,Lacoste,,,L2776 001 53,45,,,,
,Lacoste,,,L2776 214 53,45,,,,
,Lacoste,,,L2772 214 52,38,,,,
,Lacoste,,,L2771 001 53,38,,,,
,Lacoste,,,L2218 001 53,45,,,,
,Lacoste,,,L2218 317 53,45,,,,
,Michael Kors,,,MK3010 1076 51,58.37,,,,
,Miu Miu,,,MU 50OV UA41O1 53,64.52,,,,
,Miu Miu,,,MU 51OV UE51O1 53,64.52,,,,
,Miu Miu,,,MU 51OV UE61O1 53,64.52,,,,
,Miu Miu,,,MU 51PV USR1O1 50,76.8,,,,
,Miu Miu,,,MU 52R 1AB0A7 52,90,,,,
,Miu Miu,,,MU 53OV UA51O1 50,82.95,,,,
,Miu Miu,,,MU 54OV 1AB1O1 47,82.95,,,,
,Miu Miu,,,MU 54OV UF11O1 47,82.95,,,,
,Miu Miu,,,MU 04RS NAI0A3 67,93.32,,,,
,Oakley,,,OO4083 02 58,77.65,,,,
,Oakley,,,OO4075 09 60,84.82,,,,
,Oakley,,,OO9265 15 53,53.82,,,,
,Oakley,,,OO9102 B7 55,72.91,,,,
,Oakley,,,OO9341 05 57,49.85,,,,
,Oakley,,,OO9341 03 57,69.06,,,,
,Oakley,,,OO9342 03 57,69.06,,,,
,Oakley,,,OO9342 07 57,72.91,,,,
,Oakley,,,OO9342 09 57,49.85,,,,
,Oakley,,,OO9353 08 52,53.82,,,,
,Oakley,,,OO9353 01 52,49.98,,,,
,Oakley,,,OO9013 A3 55,41.91,,,,
,Oakley,,,OO9013 A4 55,41.91,,,,
,Oakley,,,OO9340 03 52,65.09,,,,
,Oakley,,,OO9318 06 34,49.85,,,,
,Oakley,,,OO9331 01 58,57.79,,,,
,Oakley,,,OO9331 05 58,80.84,,,,
,Oakley,,,OO9350 08 59,57.79,,,,
,Oakley,,,OO4119 01 58,57.92,,,,
,Oakley,,,OO4119 06 58,80.98,,,,
,Oakley,,,OX3218 01 54,42.2,,,,
,Oakley,,,OX8089 01 54,39.45,,,,
,Oakley,,,OO6017 04 58,90.9,,,,
,Paul Smith,,,PM4079S 506287 56,63.2,,,,
,Paul Smith,,,PM8231U 1465 51,64.89,,,,
,Paul Smith,,,PM8243U 1424 51,64.89,,,,
,Paul Smith,,,PM8208 1393 49,64.89,,,,
,Paul Smith,,,PM8219 1421 52,64.89,,,,
,Polaroid,,,PLD 2031/S CVS 54,20.42,,,,
,Polaroid,,,PLD 2031/S NHO 54,20.42,,,,
,Polaroid,,,PLD 2033/S NHO 55,20.42,,,,
,Polaroid,,,PLD 2037/S MNV 54,16.67,,,,
,Polaroid,,,PLD 2037/S M3Q 54,16.67,,,,
,Polaroid,,,PLD 2041/S FAE 59,22.92,,,,
,Polaroid,,,PLD 2041/S RW2 59,22.92,,,,
,Polaroid,,,PLD 2041/S VXT 59,22.92,,,,
,Polaroid,,,PLD 2042/S FAE 59,22.92,,,,
,Polaroid,,,PLD 2042/S RW2 59,22.92,,,,
,Polaroid,,,PLD 2042/S VXT 59,22.92,,,,
,Polaroid,,,PLD 3018/S DL5 55 JY,16.67,,,,
,Polaroid,,,PLD 3018/S DL5 55 Y2,16.67,,,,
,Polaroid,,,PLD 3019/S DL5 55 JY,16.67,,,,
,Polaroid,,,PLD 3019/S DL5 55 Y2,16.67,,,,
,Polaroid,,,PLD 4046/S CVS 55,20.42,,,,
,Polaroid,,,PLD 4046/S R8V 55,20.42,,,,
,Polaroid,,,PLD 4046/S R97 55,20.42,,,,
,Polaroid,,,PLD 4047/S CVS 54,20.42,,,,
,Polaroid,,,PLD 4047/S R8V 54,20.42,,,,
,Polaroid,,,PLD 4047/S R8W 54,20.42,,,,
,Polaroid,,,PLD 7008/S DL5 54,18.75,,,,
,Polaroid,,,PLD 7008/S VRA 54,18.75,,,,
,Polaroid,,,PLD 7008/S ZAU 54,18.75,,,,
,Polaroid,,,PLD 7008/S ZX9 54,18.75,,,,
,Prada,,,PR 62SS 1BC2B0 53,102.01,,,,
,Rayban,,,RB4228 601/71 58,50.13,,,,
,Rayban,,,RB4256 60926G 49,57.34,,,,
,Ray-Ban,,,RB2448N 901 51,53.74,,,,
,Ray-Ban,,,RB3545 186/9A 51,64.56,,,,
