"_type","ambientes","areas_sociales","banos","comment","datos_principales","descripción","detail","entrega","exteriores","generales","habitaciones","m2totales","metros","mycity","price","servicios","title","ubicación","unidades"
"Inmuebles24Item","Salón de usos múltiples","","2
		
				Baños","DEPARTAMENTOS DE LUJO DENTRO DE CONDOMINIO VERTICAL CON DOBLE FILTRO DE SEGURIDAD, AREAS VERDES, GIMNASIO EQUIPADO, CARRIL DE NADO CON DOBLE ALTURA, AREA PARA REALIZAR YOGA, PILATES, AEROBICS, DANZA ETC, DOS SALAS DE CINE , SPA CON VAPOR Y CABINAS PARA MASAJES, CANCHAS DE FUT BOL 7 Y BASQUET BOL AREAS DE ASADORES VIGILANCIA LAS 24 HRS","Departamento
													
Precio Venta
																	
MN 2,194,500
171m² Superficie de terreno
171m² Superficie construída
3 Recámaras
2 Baños
1 Medio baño
2 Estacionamientos
Antigüedad: A estrenar","DEPARTAMENTOS DE LUJO DENTRO DE CONDOMINIO VERTICAL CON DOBLE FILTRO DE SEGURIDAD, AREAS VERDES, GIMNASIO EQUIPADO, CARRIL DE NADO CON DOBLE ALTURA, AREA PARA REALIZAR YOGA, PILATES, AEROBICS, DANZA ETC, DOS SALAS DE CINE , SPA CON VAPOR Y CABINAS PARA MASAJES, CANCHAS DE FUT BOL 7 Y BASQUET BOL AREAS DE ASADORES VIGILANCIA LAS 24 HRS","/propiedades/la-mejor-ubicacion-de-queretaro-para-inversion-52101521.html","totales","Asador 
Estacionamiento de visitas","Elevador(es) (2)
Alberca 
Cuartos de servicio 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Frente a parque 
Fumadores 
Mascotas 
Cocina integral 
Estado de conservación (Excelente)
M² de jardín (4000)
Piso en el que se encuentra (1)
Número de departamentos (160)","3
			
					Recámaras","171 m²
			totales","_","queretaro","MN 2,194,500","Gimnasio 
Seguridad privada 
Cisterna 
Calentador de agua 
Área de Juegos Infantiles 
Gas","La Mejor Ubicacion de Queretaro Para Inversion","LA VENTA  DEL REFUGIO 1331, Residencial el Refugio, Querétaro","_"
"Inmuebles24Item","Bodega(s) (1)
Estudio 
Salón de Fiestas","","2
		
				Baños","EXCLUSIVOS 46 DPTOS EN DOS TORRES DE 23 CADA UNA UBICADOS DENTRO DE LA SECCION GOLF OPUNTIA EN ZIBATA CON LA MEJOR VISTA AL LAGO MAYOR Y AL CAMPO DE GOLF DE ZIBATA Y AL VALLE","Departamento
													
Precio Venta
																	
MN 2,547,000
182m² Superficie de terreno
108m² Superficie construída
3 Recámaras
2 Baños
1 Medio baño
2 Estacionamientos
Antigüedad: A estrenar","EXCLUSIVOS 46 DPTOS EN DOS TORRES DE 23 CADA UNA UBICADOS DENTRO DE LA SECCION GOLF OPUNTIA EN ZIBATA CON LA MEJOR VISTA AL LAGO MAYOR Y AL CAMPO DE GOLF DE ZIBATA Y AL VALLE","/propiedades/dptos-de-lujo-con-vista-al-campo-de-golf-y-lago-mayor-50421759.html","construidos","Asador 
Estacionamiento de visitas","Elevador(es) (1)
Alberca 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Frente a parque 
Mascotas 
Cocina integral 
Acceso discapacitados 
Estado de conservación (Excelente)
M² de jardín (89)
Número de departamentos (46)
Ubicación (Frente)","3
			
					Recámaras","_","_","queretaro","MN 2,547,000","Línea telefónica 
Seguridad privada 
Cisterna 
Calentador de agua 
Área de Juegos Infantiles 
Gas","Dptos de Lujo con Vista Al Campo de Golf y Lago Mayor de Zibata","ANILLO VIAL JUNIPERO SERRA, Fraccionamiento Zibatá, El Marqués","_"
"Inmuebles24Item","","","2
		
				Baños","Ven a conocer éste excelente departamento que tenemos en Venta, se encuentra muy bien ubicado, dentro de Condominio con áreas verdes, seguridad las 24 hrs., Palapa, salón de usos múltiples, estacionamiento para visitas, cancha de basketball y alberca.  El departamento se encuentra en Planta Alta, esta distribuido en un sólo nivel y tiene sala, comedor, cocina integral, 3 recámaras con closet, 2 baños completos, estacionamiento para un coche.","Departamento
													
Precio Venta
																	
MN 1,150,000
125m² Superficie de terreno
125m² Superficie construída
3 Recámaras
2 Baños
1 estacionamiento","Ven a conocer éste excelente departamento que tenemos en Venta, se encuentra muy bien ubicado, dentro de Condominio con áreas verdes, seguridad las 24 hrs., Palapa, salón de usos múltiples, estacionamiento para visitas, cancha de basketball y alberca.  El departamento se encuentra en Planta Alta, esta distribuido en un sólo nivel y tiene sala, comedor, cocina integral, 3 recámaras con closet, 2 baños completos, estacionamiento para un coche.","/propiedades/departamento-en-venta-corregidora-queretaro-51956357.html","totales","","","3
			
					Recámaras","125 m²
			totales","_","queretaro","MN 1,150,000","","Departamento en Venta, Corregidora, Queretaro","_","_"
"Inmuebles24Item","","","1
		
				Baño","Departamento planta baja , dos recamaras, un baño, área de cocina, estancia, patio de servicio, con opción a crecimiento, cajón de estacionamiento,, unidad privada con parque","Departamento
													
Precio Venta
																	
MN 340,000
60m² Superficie de terreno
50m² Superficie construída
2 Recámaras
1 Baño
1 estacionamiento
Antigüedad: 3 años","Departamento planta baja , dos recamaras, un baño, área de cocina, estancia, patio de servicio, con opción a crecimiento, cajón de estacionamiento,, unidad privada con parque","/propiedades/departamento-planta-baja-51850226.html","construidos","","Centros Comerciales Cercanos 
Escuelas Cercanas 
Frente a parque 
Estado de conservación (Excelente)
Piso en el que se encuentra (1)
Número de departamentos (3)","2
			
					Recámaras","_","_","queretaro","MN 340,000","Calentador de agua 
Área de Juegos Infantiles","Departamento Planta Baja","_","_"
"Inmuebles24Item","","","2
		
				Baños","PERSIANAS SHODE Y BLOCK-OUT, 3 EQUIPOS DE CALEFACCIÓN, AIRE ACONDICIONADO, PISO DE MADERA NOGAL AMERICANO AL ACEITE, BARRA MODERNA TZALÁM Y GRANITO NEGRO, 2 CAMAS KING SIZE, MUEBLE ÓNIX CON ILUMINACIÓN, REFRIGERADOR, TERRAZA TECHADA CON SEGURIDAD PRIVADA 24/7 , MUY MODERNO. AMENIDADES: SPA, TEATRO CINE, GIMNASIO, ALBERCA, BAR, BUSSINES CENTER, AREAS VERDES, ESTACIONAMIENTO TECHADO, SEGURIDAD.","Departamento
													
Precio Venta
																	
MN 4,650,000
169m² Superficie de terreno
2 Recámaras
2 Baños
2 Estacionamientos","PERSIANAS SHODE Y BLOCK-OUT, 3 EQUIPOS DE CALEFACCIÓN, AIRE ACONDICIONADO, PISO DE MADERA NOGAL AMERICANO AL ACEITE, BARRA MODERNA TZALÁM Y GRANITO NEGRO, 2 CAMAS KING SIZE, MUEBLE ÓNIX CON ILUMINACIÓN, REFRIGERADOR, TERRAZA TECHADA CON SEGURIDAD PRIVADA 24/7 , MUY MODERNO. AMENIDADES: SPA, TEATRO CINE, GIMNASIO, ALBERCA, BAR, BUSSINES CENTER, AREAS VERDES, ESTACIONAMIENTO TECHADO, SEGURIDAD.","/propiedades/departamento-en-venta-centro-sur-50790480.html","totales","","","2
			
					Recámaras","169 m²
			totales","_","queretaro","MN 4,650,000","","Departamento en Venta Centro Sur","_","_"
"Inmuebles24Item","Salón de Fiestas 
Salón de usos múltiples","","2
		
				Baños","Departamento en venta Juriquilla Qro 185m2 totales (160 habitables) Departamento de 2 Recamaras DEPARTAMENTOS DE LUJO DIVIDIDOS EN DOS EXCLUSIVOS EDIFICIOS NUESTRO DISEÑO VANGUARDISTA DEL PROYECTO CONTEMPLA ACABADOS DE LUJO DE MUY ALTO NIVEL, ADEMAS DE UN EQUIPAMIENTO GENERAL MUY ATRACTIVO Y FUNCIONAL LOGRANDO ASI UN PROYECTO CON ALTA SEGURIDAD Elevador Acceso controlado Estacionamientos cubiertos Patio de descanso con muro verde 6,000 m2 de áreas verdes Palapa para fiestas Juegos infantiles con arenero Cancha de usos múltiples Ciclopista Estacionamiento de visitas Servicios ocultos Torre propia de agua de 50,000 litros Planta de Pretratamiento de agua residual Barda perimetral Vigilancia las 24 horas","Departamento
													
Precio Venta
																	
MN 1,830,000
136m² Superficie de terreno
136m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: A estrenar","Departamento en venta Juriquilla Qro 185m2 totales (160 habitables) Departamento de 2 Recamaras DEPARTAMENTOS DE LUJO DIVIDIDOS EN DOS EXCLUSIVOS EDIFICIOS NUESTRO DISEÑO VANGUARDISTA DEL PROYECTO CONTEMPLA ACABADOS DE LUJO DE MUY ALTO NIVEL, ADEMAS DE UN EQUIPAMIENTO GENERAL MUY ATRACTIVO Y FUNCIONAL LOGRANDO ASI UN PROYECTO CON ALTA SEGURIDAD Elevador Acceso controlado Estacionamientos cubiertos Patio de descanso con muro verde 6,000 m2 de áreas verdes Palapa para fiestas Juegos infantiles con arenero Cancha de usos múltiples Ciclopista Estacionamiento de visitas Servicios ocultos Torre propia de agua de 50,000 litros Planta de Pretratamiento de agua residual Barda perimetral Vigilancia las 24 horas","/propiedades/departamento-en-venta-en-altavista-juriquilla-52100048.html","totales","Estacionamiento de visitas","Elevador(es) (1)
Centros Comerciales Cercanos 
Escuelas Cercanas 
Cocina integral 
Estado de conservación (Excelente)
Piso en el que se encuentra (2)","2
			
					Recámaras","136 m²
			totales","_","queretaro","MN 1,830,000","Seguridad privada 
Área de Juegos Infantiles","Departamento en Venta en Altavista Juriquilla","Altavista 1050, Juriquilla, Querétaro","_"
"Inmuebles24Item","Bodega(s) (1)
Sala de música y cine","","2
		
				Baños","Exclusivo pent Haus de solo 10 departamentos muy seguro privado y sumamente tranquilo amplio jardín con salón de fiestas y alberca, el pet-Haus consta de 2 recámaras y tapanco muy amplio, sala de TV, sala principal a doble altura y comedor con boveda, cocina integral, cuarto de lavado, 2 baños completos, dos lugares de estacionamiento.","Departamento
													
Precio Venta
																	
MN 2,300,000
180m² Superficie de terreno
180m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: de 5 a 10 años","Exclusivo pent Haus de solo 10 departamentos muy seguro privado y sumamente tranquilo amplio jardín con salón de fiestas y alberca, el pet-Haus consta de 2 recámaras y tapanco muy amplio, sala de TV, sala principal a doble altura y comedor con boveda, cocina integral, cuarto de lavado, 2 baños completos, dos lugares de estacionamiento.","/propiedades/milenio-iii-exclusivo-penthaus-52101087.html","totales","","Alberca 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Frente a parque 
Cocina integral 
M² de jardín (200)","2
			
					Recámaras","180 m²
			totales","_","queretaro","MN 2,300,000","Línea telefónica 
Aire acondicionado 
Seguridad privada 
Cisterna 
Calentador de agua 
Área de Juegos Infantiles 
Gas 
Calefacción","Milenio III Exclusivo Penthaus","_","_"
"Inmuebles24Item","Salón de usos múltiples","","2
		
				Baños","? Departamento de 3 recámaras, 2 baños completos, salón de eventos, alberca techada caliente, 2 estacionamientos, espacios grandes, excelentes vistas, elevador, amplios jardines en desnivel, portón electrico y cabaña de madera para niños. Excelente ubicación a 5 minutos de los Arcos y Bernardo Quintana para tomar hacia el centro o hacia Jurica y Juriquilla, inmejorable ubicación y por otro lado a 5 minutos de Constituyentes y salida a México, carretera a Celaya o zona sur","Departamento
													
Precio Venta
																	
MN 1,850,000
3 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: de 5 a 10 años","? Departamento de 3 recámaras, 2 baños completos, salón de eventos, alberca techada caliente, 2 estacionamientos, espacios grandes, excelentes vistas, elevador, amplios jardines en desnivel, portón electrico y cabaña de madera para niños. Excelente ubicación a 5 minutos de los Arcos y Bernardo Quintana para tomar hacia el centro o hacia Jurica y Juriquilla, inmejorable ubicación y por otro lado a 5 minutos de Constituyentes y salida a México, carretera a Celaya o zona sur","/propiedades/departamento-en-venta-en-milenio-%241-850-000-id:-827-51343960.html","construidos","Estacionamiento de visitas","Alberca 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Cocina integral 
Estado de conservación (Excelente)","3
			
					Recámaras","_","_","queretaro","MN 1,850,000","Línea telefónica 
Seguridad privada 
Cisterna 
Calentador de agua 
Gas","Departamento en Venta en Milenio $1,850,000 Id: 827","Milenio, Milenio, Querétaro","_"
"Inmuebles24Item","","","3
		
				Baños","Amor y pasión por la vida. Belvedere es un concepto residencial, glamoroso y único. Ubicado en el exclusivo desarrollo residencial y campo de golf Zibatá Querétaro, dentro del Fraccionamiento Cardón. Con vistas al Valle de Amazcala y al Green, hoyo 11. Rodeado de naturaleza, confort y entorno vanguardista bajo un concepto de arquitectura boutique. Sobre una superficie total de 3,676.52 m2, se proyecta un desarrollo habitacional de 40 departamentos y 8 pent-houses distribuidos en 4 torres de 6 pisos. Contará con un Town Center concentrará una serie de servicios como bancos, tiendas, oficinas, restaurantes, cafés, boutiques, galerías y mucho más para satisfacer todas las necesidades de los residentes y reducir tiempos de traslado en el automóvil. Estará en torno al lago central de aproximadamente 9 hectáreas de superficie rodeado por una red de paseos peatonales, parques urbanos y plazas con restaurantes-terrazas, tiendas y otras alternativas de esparcimiento que lo harán el lugar ideal para de convivencia y tendrá un área de 100 hectáreas. En el lago podrán realizarse actividades de canotaje y kayak, además, abrirá la posibilidad a otras actividades que refuercen los lazos comunitarios. Precios desde $2,900,000.00","Departamento
													
Precio Venta
																	
MN 5,500,000
219m² Superficie de terreno
157m² Superficie construída
3 Recámaras
3 Baños
2 Medios baños
Antigüedad: En construcción","Amor y pasión por la vida. Belvedere es un concepto residencial, glamoroso y único. Ubicado en el exclusivo desarrollo residencial y campo de golf Zibatá Querétaro, dentro del Fraccionamiento Cardón. Con vistas al Valle de Amazcala y al Green, hoyo 11. Rodeado de naturaleza, confort y entorno vanguardista bajo un concepto de arquitectura boutique. Sobre una superficie total de 3,676.52 m2, se proyecta un desarrollo habitacional de 40 departamentos y 8 pent-houses distribuidos en 4 torres de 6 pisos. Contará con un Town Center concentrará una serie de servicios como bancos, tiendas, oficinas, restaurantes, cafés, boutiques, galerías y mucho más para satisfacer todas las necesidades de los residentes y reducir tiempos de traslado en el automóvil. Estará en torno al lago central de aproximadamente 9 hectáreas de superficie rodeado por una red de paseos peatonales, parques urbanos y plazas con restaurantes-terrazas, tiendas y otras alternativas de esparcimiento que lo harán el lugar ideal para de convivencia y tendrá un área de 100 hectáreas. En el lago podrán realizarse actividades de canotaje y kayak, además, abrirá la posibilidad a otras actividades que refuercen los lazos comunitarios. Precios desde $2,900,000.00","/propiedades/departamentos-en-preventa-en-cardon-belvedere-51909799.html","construidos","","Elevador(es) (1)
Alberca 
Jacuzzi 
Centros Comerciales Cercanos 
Cocina integral 
Estado de conservación (Excelente)
Número de departamentos (48)","3
			
					Recámaras","_","_","queretaro","MN 5,500,000","Gimnasio 
Aire acondicionado 
Seguridad privada 
Cisterna 
Calentador de agua 
Área de Juegos Infantiles 
Gas","Departamentos en Preventa en Cardon - Belvedere","VALLE DE CASSIS, Fraccionamiento Zibatá, El Marqués","_"
"Inmuebles24Item","Salón de usos múltiples 
Cuarto de TV","","1
		
				Baño","Departamento Tipo Loft de dos niveles Excelente ubicación A unos metros de Blvd. Bernardo Quintana Primer nivel: sala a doble altura, comedor, sala de tv, medio baño, cocina y patio de lavado. Terraza con vista. Segunda planta, 1 habitación con vestidor y baño completo (tina). Espacio para dos autos (uno techado) y bodega. Antigüedad 5 años. Acabados de lujo, con opción amueblado. Área común: alberca, gimnasio, terraza, áreas verdes, cancha de tenis, básquetbol y juegos.","Departamento
													
Precio Venta
																	
MN 2,350,000
161m² Superficie de terreno
161m² Superficie construída
1 recamara
1 Baño
1 Medio baño
2 Estacionamientos
Antigüedad: de 5 a 10 años","Departamento Tipo Loft de dos niveles Excelente ubicación A unos metros de Blvd. Bernardo Quintana Primer nivel: sala a doble altura, comedor, sala de tv, medio baño, cocina y patio de lavado. Terraza con vista. Segunda planta, 1 habitación con vestidor y baño completo (tina). Espacio para dos autos (uno techado) y bodega. Antigüedad 5 años. Acabados de lujo, con opción amueblado. Área común: alberca, gimnasio, terraza, áreas verdes, cancha de tenis, básquetbol y juegos.","/propiedades/venta-departamento-loft-la-loma-a-unos-metros-de-50619663.html","totales","Cancha de tenis 
Estacionamiento de visitas","Centros Comerciales Cercanos 
Escuelas Cercanas 
Frente a parque 
Cocina integral 
Estado de conservación (Excelente)
Piso en el que se encuentra (2)","1
			
					recamara","161 m²
			totales","_","queretaro","MN 2,350,000","Gimnasio 
Línea telefónica 
Aire acondicionado 
Seguridad privada 
Área de Juegos Infantiles","Venta Departamento Loft La Loma (A Unos m de Blvd. Bernardo Quintana)","_","_"
