"_type","ambientes","banos","comment","datos_principales","descripción","detail","entrega","exteriores","generales","habitaciones","m2totales","metros","price","servicios","title","ubicación","unidades"
"Inmuebles24Item","","3
		
				Baños","Departamentos en pre-venta. Complejo de dos torres. Departamentos de 2 niveles. Cuenta con 2 recamaras y 2 y medio baños mas cuarto de servicio con baño. Cuentan con gimnasio, terraza, bar lounge, alberca con chapoteadero, casa club, terraza y áreas verdes. El desarrollo cuenta con vigilancia, portón eléctrico, lobby, 2 elevadores por edificio. Los departamentos se entregan en obra blanca con preparación para minisplits. Entrega. A partir de enero del 2017.  Los precios pueden variar","Departamento
													
Precio Venta
																	
MN 3,300,000
187m² Superficie de terreno
187m² Superficie construída
2 Recámaras
3 Baños
2 Estacionamientos
Antigüedad: A estrenar","Departamentos en pre-venta. Complejo de dos torres. Departamentos de 2 niveles. Cuenta con 2 recamaras y 2 y medio baños mas cuarto de servicio con baño. Cuentan con gimnasio, terraza, bar lounge, alberca con chapoteadero, casa club, terraza y áreas verdes. El desarrollo cuenta con vigilancia, portón eléctrico, lobby, 2 elevadores por edificio. Los departamentos se entregan en obra blanca con preparación para minisplits. Entrega. A partir de enero del 2017.  Los precios pueden variar","/propiedades/departamento-en-venta-monterrey-nuevo-leon-51044653.html","totales","","","2
			
					Recámaras","187 m²
			totales","_","MN 3,300,000","","Departamento en Venta, Monterrey, Nuevo León","_","_"
"Inmuebles24Item","","2
		
				Baños","Hermosos departamentos, construidos Don blocs, no tablero a, todo es eléctrico no hay gas para seguridad del mismo edificio. Mantenimiento $ 16.50 por metro cuadrado. Cuenta con cocina, sala comedor, medio baño, 2recamaras, la principal con baño-vestidor. Cuenta con amenidades, gim, alberca, salón de eventos, asadores. Se pueden separar con $ 20,000, dar un enganche del 10 o/o y el resto con crédito o efectivo, el precio incluye una bodega, y cuenta con 2 cajones de estacionamiento.","Departamento
													
Precio Venta
																	
MN 2,527,000
95m² Superficie de terreno
95m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: A estrenar","Hermosos departamentos, construidos Don blocs, no tablero a, todo es eléctrico no hay gas para seguridad del mismo edificio. Mantenimiento $ 16.50 por metro cuadrado. Cuenta con cocina, sala comedor, medio baño, 2recamaras, la principal con baño-vestidor. Cuenta con amenidades, gim, alberca, salón de eventos, asadores. Se pueden separar con $ 20,000, dar un enganche del 10 o/o y el resto con crédito o efectivo, el precio incluye una bodega, y cuenta con 2 cajones de estacionamiento.","/propiedades/departamento-en-venta-monterrey-nuevo-leon-50874018.html","totales","","","2
			
					Recámaras","95 m²
			totales","_","MN 2,527,000","","Departamento en Venta, Monterrey, Nuevo León","_","_"
"Inmuebles24Item","","2
		
				Baños","Departamentos nuevos, construidos con block todo, no tiene tabla roca, todo es eléctrico, no hay gas por protección del mismo edificio. El departamento consta de sala-comedor, cocina, medio baño, dos recamaras, la principal con baño-vestidor. El mantenimiento es de $16.50 por metro cuadrado. Tiene amenidades, gim, salon de eventos, asadores, alberca. Se puede separar en $20,000, dar un enganche del 10o/o y el resto con crédito, el precio incluye una bodega.","Departamento
													
Precio Venta
																	
MN 2,658,000
103m² Superficie de terreno
103m² Superficie construída
2 Recámaras
2 Baños
Antigüedad: A estrenar","Departamentos nuevos, construidos con block todo, no tiene tabla roca, todo es eléctrico, no hay gas por protección del mismo edificio. El departamento consta de sala-comedor, cocina, medio baño, dos recamaras, la principal con baño-vestidor. El mantenimiento es de $16.50 por metro cuadrado. Tiene amenidades, gim, salon de eventos, asadores, alberca. Se puede separar en $20,000, dar un enganche del 10o/o y el resto con crédito, el precio incluye una bodega.","/propiedades/departamento-en-venta-monterrey-nuevo-leon-50874019.html","totales","","","2
			
					Recámaras","103 m²
			totales","_","MN 2,658,000","","Departamento en Venta, Monterrey, Nuevo León","_","_"
"Inmuebles24Item","","2
		
				Baños","Departamentos construidos con block, no tablaroca, todo es electrico, no hay gas. Mantenimiento $16.5 por metro cuadrado,tiene sala, comedor, cocina,tres recamaras, la principal con baño vestidor, baño completo para visitas, hermosa vista, tiene amenidades, alberca, gim, salon de eventos, asadores, area de sala lonch. Se puede separar con $20,000, dar un enganche del 10 % y el resto con credito. El precio incluye una bodega, por departamento y tiene dos cajones de estacionamiento.","Departamento
													
Precio Venta
																	
MN 3,246,000
143m² Superficie de terreno
143m² Superficie construída
3 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: A estrenar","Departamentos construidos con block, no tablaroca, todo es electrico, no hay gas. Mantenimiento $16.5 por metro cuadrado,tiene sala, comedor, cocina,tres recamaras, la principal con baño vestidor, baño completo para visitas, hermosa vista, tiene amenidades, alberca, gim, salon de eventos, asadores, area de sala lonch. Se puede separar con $20,000, dar un enganche del 10 % y el resto con credito. El precio incluye una bodega, por departamento y tiene dos cajones de estacionamiento.","/propiedades/departamento-en-venta-monterrey-nuevo-leon-50874020.html","totales","","","3
			
					Recámaras","143 m²
			totales","_","MN 3,246,000","","Departamento en Venta, Monterrey, Nuevo León","_","_"
"Inmuebles24Item","","4
		
				Baños","Precioso departamento totalmente nuevo en el edificio Sonoma, dos recamaras, 3 baños y medio, cocina cuarto de servicio, en el piso 21 con una vista hermosa, no deje de conocerlo, llamenos y con gusto agendamos una cita para mostrarle el departamento.","Departamento
													
Precio Venta
																	
MN 7,500,000
200m² Superficie de terreno
200m² Superficie construída
2 Recámaras
4 Baños
2 Estacionamientos
Antigüedad: A estrenar","Precioso departamento totalmente nuevo en el edificio Sonoma, dos recamaras, 3 baños y medio, cocina cuarto de servicio, en el piso 21 con una vista hermosa, no deje de conocerlo, llamenos y con gusto agendamos una cita para mostrarle el departamento.","/propiedades/departamento-en-venta-monterrey-nuevo-leon-50889331.html","totales","","","2
			
					Recámaras","200 m²
			totales","_","MN 7,500,000","","Departamento en Venta, Monterrey, Nuevo León","_","_"
"Inmuebles24Item","","2
		
				Baños","Venta de departamento en san Jerónimo. Conjunto de 4 torres de 45 departamentos con un total de 176 departamentos. EN planta baja cuenta con asadores, fogatero, juegos infantiles, pet center y 700 m2 de jardines.  En el piso 10 cuenta con bar, sala de cine, terraza y gimnasio.  Cuenta con casa club y salón de usos multiples. Tienen una area verde y jardines  de 3400m2. La segunda torre se entrega en diciembre del 2016.  Los precios pueden variar","Departamento
													
Precio Venta
																	
MN 2,300,000
100m² Superficie de terreno
100m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: A estrenar","Venta de departamento en san Jerónimo. Conjunto de 4 torres de 45 departamentos con un total de 176 departamentos. EN planta baja cuenta con asadores, fogatero, juegos infantiles, pet center y 700 m2 de jardines.  En el piso 10 cuenta con bar, sala de cine, terraza y gimnasio.  Cuenta con casa club y salón de usos multiples. Tienen una area verde y jardines  de 3400m2. La segunda torre se entrega en diciembre del 2016.  Los precios pueden variar","/propiedades/departamento-en-venta-monterrey-nuevo-leon-50849194.html","totales","","","2
			
					Recámaras","100 m²
			totales","_","MN 2,300,000","","Departamento en Venta, Monterrey, Nuevo León","_","_"
"Inmuebles24Item","","2
		
				Baños","Departamentos en venta en av. fundadores. Cuenta con 3,500m2 de amenidades, plaza comercial. Cuenta con gimnasio, centro de bienestar, salón de damas, salon de juegos, salón de eventos, 'música.. Parque, alberca y asoleaderos. Departamentos de dos y tres recamaras. Se encuentran en construcción y se entregan en el año 2016.los departamentos se entregan en obra blanca y se puede cotizar los acabados.","Departamento
													
Precio Venta
																	
MN 4,200,000
105m² Superficie de terreno
105m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: A estrenar","Departamentos en venta en av. fundadores. Cuenta con 3,500m2 de amenidades, plaza comercial. Cuenta con gimnasio, centro de bienestar, salón de damas, salon de juegos, salón de eventos, 'música.. Parque, alberca y asoleaderos. Departamentos de dos y tres recamaras. Se encuentran en construcción y se entregan en el año 2016.los departamentos se entregan en obra blanca y se puede cotizar los acabados.","/propiedades/departamento-en-venta-monterrey-nuevo-leon-50665779.html","totales","","","2
			
					Recámaras","105 m²
			totales","_","MN 4,200,000","","Departamento en Venta, Monterrey, Nuevo León","_","_"
"Inmuebles24Item","","2
		
				Baños","Hermoso departamento completamente nuevo en excelente ubicación en edificio Torre Up, tiene una hermosa vista y se entrega con minisplit, lámparas, canceles en baños, con sala comedor, hermosa cocina, 2 recamaras (una recamara con baño-vestidor y la segunda recamara con closet, tiene 2 baños completos, lavandería, en áreas comunes tiene gimnasio, 2 salones de eventos, terraza, asador, área con juegos infantiles, cuenta con 2 cajones de estacionamiento y vigilancia las 24 horas.","Departamento
													
Precio Venta
																	
MN 2,280,000
100m² Superficie de terreno
100m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: 1 año","Hermoso departamento completamente nuevo en excelente ubicación en edificio Torre Up, tiene una hermosa vista y se entrega con minisplit, lámparas, canceles en baños, con sala comedor, hermosa cocina, 2 recamaras (una recamara con baño-vestidor y la segunda recamara con closet, tiene 2 baños completos, lavandería, en áreas comunes tiene gimnasio, 2 salones de eventos, terraza, asador, área con juegos infantiles, cuenta con 2 cajones de estacionamiento y vigilancia las 24 horas.","/propiedades/departamento-en-venta-monterrey-nuevo-leon-50846680.html","totales","","","2
			
					Recámaras","100 m²
			totales","_","MN 2,280,000","","Departamento en Venta, Monterrey, Nuevo León","_","_"
"Inmuebles24Item","","2
		
				Baños","Venta de departamentos en San Jeronimo.  Conjunto de 4 torres en un area 6 hectareas, con un total de 176 departamentos. Los departatamentos tienen una altura de 2.8 metros. En planta baja cuenta con con asadores, fogatero, juegos infantiles, pet center y 700 metros de jardines.. En el piso 10 cuenta con bar, sala de cine, terraza y gimnasio.  Cuenta con casa club y salón de usos multiples. Tienen una area verde y jardines  de 3400m2. La segunda torre se entrega en Febrero 2018  L9os precios pueden variar","Departamento
													
Precio Venta
																	
MN 2,450,000
95m² Superficie de terreno
95m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: A estrenar","Venta de departamentos en San Jeronimo.  Conjunto de 4 torres en un area 6 hectareas, con un total de 176 departamentos. Los departatamentos tienen una altura de 2.8 metros. En planta baja cuenta con con asadores, fogatero, juegos infantiles, pet center y 700 metros de jardines.. En el piso 10 cuenta con bar, sala de cine, terraza y gimnasio.  Cuenta con casa club y salón de usos multiples. Tienen una area verde y jardines  de 3400m2. La segunda torre se entrega en Febrero 2018  L9os precios pueden variar","/propiedades/departamento-en-venta-monterrey-nuevo-leon-50849193.html","totales","","","2
			
					Recámaras","95 m²
			totales","_","MN 2,450,000","","Departamento en Venta, Monterrey, Nuevo León","_","_"
"Inmuebles24Item","","2
		
				Baños","Edificio LOFTSTUDIO, ubicados en Morones Prieto, pasando la estación de bomberos en  valle, al unir 3 lofts de 45 m2, se hizo un excelente  departamento de 135 m2, super equipado, muy amplio que cuenta con duela natural, terraza, cocina equipada con granito, refrigerador, microondas, centro de lavado, bar, sala, dos televisiones de plasma, amplio vestidor, casacada, 2 abanicos de techo, 3 minisplits, librero, escritorio, persianas, en este precio están inlcuidas 2 bodegas que se encuentran en el mismo edificio, la cuota de mantenimiento es de alrededor de $ 1,300.00 por cada loft.","Departamento
													
Precio Venta
																	
MN 4,500,000
135m² Superficie de terreno
135m² Superficie construída
1 recamara
2 Baños
3 Estacionamientos
Antigüedad: A estrenar","Edificio LOFTSTUDIO, ubicados en Morones Prieto, pasando la estación de bomberos en  valle, al unir 3 lofts de 45 m2, se hizo un excelente  departamento de 135 m2, super equipado, muy amplio que cuenta con duela natural, terraza, cocina equipada con granito, refrigerador, microondas, centro de lavado, bar, sala, dos televisiones de plasma, amplio vestidor, casacada, 2 abanicos de techo, 3 minisplits, librero, escritorio, persianas, en este precio están inlcuidas 2 bodegas que se encuentran en el mismo edificio, la cuota de mantenimiento es de alrededor de $ 1,300.00 por cada loft.","/propiedades/departamento-en-venta-monterrey-nuevo-leon-50371584.html","totales","","","1
			
					recamara","135 m²
			totales","_","MN 4,500,000","","Departamento en Venta, Monterrey, Nuevo León","_","_"
"Inmuebles24Item","","3
		
				Baños","Precioso Departamento totalmente amueblado, con 3 recamras cada una con baño completo y unos amplios closets, con climas listo para habitarse","Departamento
													
Precio Venta
																	
MN 2,750,000
173m² Superficie de terreno
173m² Superficie construída
3 Recámaras
3 Baños
2 Estacionamientos
Antigüedad: 1 año","Precioso Departamento totalmente amueblado, con 3 recamras cada una con baño completo y unos amplios closets, con climas listo para habitarse","/propiedades/departamento-en-venta-monterrey-nuevo-leon-50371729.html","totales","","","3
			
					Recámaras","173 m²
			totales","_","MN 2,750,000","","Departamento en Venta, Monterrey, Nuevo León","_","_"
"Inmuebles24Item","","1
		
				Baño","Hermoso departamento con excelentes acabados, pisos de porcelanato, vista a la ciudad. Cerca del Tecnológico de Monterrey , ideal para inversionistas. Tienen hermosas areas comuneslavandería, terraza muy amplia con asador y excelente vista a la ciudad, GYM, perfectamente amueblados. Muy bonita cocina, elevador. Acceso a los departamentos controlado ya que cuenta con vigilancia las 24 horas.","Departamento
													
Precio Venta
																	
MN 1,200,000
56m² Superficie de terreno
56m² Superficie construída
1 recamara
1 Baño
2 Estacionamientos
Antigüedad: A estrenar","Hermoso departamento con excelentes acabados, pisos de porcelanato, vista a la ciudad. Cerca del Tecnológico de Monterrey , ideal para inversionistas. Tienen hermosas areas comuneslavandería, terraza muy amplia con asador y excelente vista a la ciudad, GYM, perfectamente amueblados. Muy bonita cocina, elevador. Acceso a los departamentos controlado ya que cuenta con vigilancia las 24 horas.","/propiedades/departamento-en-venta-monterrey-nuevo-leon-50405202.html","totales","","","1
			
					recamara","56 m²
			totales","_","MN 1,200,000","","Departamento en Venta, Monterrey, Nuevo León","_","_"
