"_type","ambientes","areas_sociales","banos","comment","datos_principales","descripción","detail","entrega","exteriores","generales","habitaciones","m2totales","metros","mycity","price","servicios","title","ubicación","unidades"
"Inmuebles24Item","Bodega(s) (1)
Salón de usos múltiples 
Cuarto de TV","","2
		
				Baños","DEPARTAMENTO EN CONDOMINIO “BOSQUES” SUPERFICIE DE DEPARTAMENTO: 149.60 M2 2 RECAMARAS CON SUS BAÑOS COMPLETOS CUARTO DE SERVICIO CON SU BAÑO COMPLETO ½ BAÑO DE VISITAS 1 BODEGA DE:- 12.16 M2 2 CAJONES DE ESTACIONAMIENTO EN SÓTANO 2 UBICADOS ALADO DE ELEVADOR PRECIO $7’500,000.00 (INCLUYE PERSIANAS HUNTER DOUGLAS EN TODO EL DEPARTAMENTO, CLIMA MARCA DAIKIN, COCINA SANTOS, CARPINTERÍA MAPLE CON SUS MUEBLES DE TELEVISIÓN) EL DEPARTAMENTO TIENE 1 AÑO DE TERMINADO ESTÁ NUEVO ÁREAS COMUNES:- 2 ALBERCAS, BUSINESS CENTER, GIMNASIO, LUGAR DE ASADORES, Y SALÓN DE EVENTOS MANTENIMIENTO 4,100 PESOS MENSUALES CLIMAS DAIKIN COCINA SANTOS CARPINTERÍA MAPLE","Departamento
													
Precio Venta
																	
MN 7,500,000
149m² Superficie de terreno
149m² Superficie construída
2 Recámaras
2 Baños
1 Medio baño
2 Estacionamientos
Antigüedad: 1 año","DEPARTAMENTO EN CONDOMINIO “BOSQUES” SUPERFICIE DE DEPARTAMENTO: 149.60 M2 2 RECAMARAS CON SUS BAÑOS COMPLETOS CUARTO DE SERVICIO CON SU BAÑO COMPLETO ½ BAÑO DE VISITAS 1 BODEGA DE:- 12.16 M2 2 CAJONES DE ESTACIONAMIENTO EN SÓTANO 2 UBICADOS ALADO DE ELEVADOR PRECIO $7’500,000.00 (INCLUYE PERSIANAS HUNTER DOUGLAS EN TODO EL DEPARTAMENTO, CLIMA MARCA DAIKIN, COCINA SANTOS, CARPINTERÍA MAPLE CON SUS MUEBLES DE TELEVISIÓN) EL DEPARTAMENTO TIENE 1 AÑO DE TERMINADO ESTÁ NUEVO ÁREAS COMUNES:- 2 ALBERCAS, BUSINESS CENTER, GIMNASIO, LUGAR DE ASADORES, Y SALÓN DE EVENTOS MANTENIMIENTO 4,100 PESOS MENSUALES CLIMAS DAIKIN COCINA SANTOS CARPINTERÍA MAPLE","/propiedades/departamento-en-venta-en-edificio-bosques-en-san-pedro-51364777.html","totales","Estacionamiento de visitas","Elevador(es) (2)
Alberca 
Cuartos de servicio 
Frente a parque 
Cocina integral 
Piso en el que se encuentra (2)","2
			
					Recámaras","149 m²
			totales","_","leon","MN 7,500,000","Gimnasio 
Aire acondicionado 
Seguridad privada 
Área de Juegos Infantiles","Departamento en Venta en Edificio Bosques en San Pedro","_","_"
"Inmuebles24Item","Salón de usos múltiples 
Cuarto de TV","","2
		
				Baños","BAKARA fue concebido para las personas que gustan vivir en una comunidad vertical con excelente ubicación (Boulevard Díaz Ordaz casi esquina con el Puente Atirantado), con vias de comunicación rápidas (se puede llegar por el Boulevard Díaz Ordaz, por el Boulevard Constitución y por la avenida Santa Bárbara, a solo 3 minutos de San Pedro Garza García) con majestuosas vistas hacia la Sierra Madre y el cerro de La Silla, con amenidades en el piso 20(Sky Lounge, Alberca con asoleadero, área ejecutiva, Sala de Televisión, sala de juegos y gimnasio. Contamos con departamentos desde 100m2 con planes de venta de contado (25% de enganche y el 75% restante a 18 meses sin intereses) y planes de venta de crédito directo ( 30% de enganche a 18 meses y el 70% restante contra entrega del departamento). También contamos con Penthouses. Los departamentos los entregamos con pisos de porcelanato, muros y cielos de yeso, baños totalmente terminados, no incluye cancelería en baños, clósets, vestidores ni cocina integral, ni aparatos mini splits. La cuota de mantenimiento ronda entre los $15 y los $18 pesos por m2 de área. DEPARTAMENTOS DESDE $2,185,408......El proyecto inicia construcción en Septiembre y terminamos en Diciembre del año 2016. Tel.  email:  www.1807.mx.","Departamento
													
Precio Venta
																	
MN 2,481,516
100m² Superficie de terreno
100m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: En construcción","BAKARA fue concebido para las personas que gustan vivir en una comunidad vertical con excelente ubicación (Boulevard Díaz Ordaz casi esquina con el Puente Atirantado), con vias de comunicación rápidas (se puede llegar por el Boulevard Díaz Ordaz, por el Boulevard Constitución y por la avenida Santa Bárbara, a solo 3 minutos de San Pedro Garza García) con majestuosas vistas hacia la Sierra Madre y el cerro de La Silla, con amenidades en el piso 20(Sky Lounge, Alberca con asoleadero, área ejecutiva, Sala de Televisión, sala de juegos y gimnasio. Contamos con departamentos desde 100m2 con planes de venta de contado (25% de enganche y el 75% restante a 18 meses sin intereses) y planes de venta de crédito directo ( 30% de enganche a 18 meses y el 70% restante contra entrega del departamento). También contamos con Penthouses. Los departamentos los entregamos con pisos de porcelanato, muros y cielos de yeso, baños totalmente terminados, no incluye cancelería en baños, clósets, vestidores ni cocina integral, ni aparatos mini splits. La cuota de mantenimiento ronda entre los $15 y los $18 pesos por m2 de área. DEPARTAMENTOS DESDE $2,185,408......El proyecto inicia construcción en Septiembre y terminamos en Diciembre del año 2016. Tel. Ver datos email: Ver datos www.1807.mx.","/propiedades/departamentos-en-pre-venta-bakara-51012538.html","totales","","Alberca","2
			
					Recámaras","100 m²
			totales","_","leon","MN 2,481,516","Gimnasio 
Seguridad privada","Departamentos en Pre - Venta Bakara","Boulevard Diaz Ordaz, Santa María, Monterrey","_"
"Inmuebles24Item","","","2
		
				Baños","10 Locales comerciales en Venta, desde $1,534,750 5 en PB y 5 en el Segundo Piso Departamentos de 2 recamaras.... 12 Departamentos entre 89 y 93.46 metros con precios desde $2,653,000 hasta $2,840,000 4 Departamentos de casi 183 metros con precios desde $5,540,000","Departamento
													
Precio Venta
																	
MN 2,653,000
89m² Superficie de terreno
89m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: En construcción","10 Locales comerciales en Venta, desde $1,534,750 5 en PB y 5 en el Segundo Piso Departamentos de 2 recamaras.... 12 Departamentos entre 89 y 93.46 metros con precios desde $2,653,000 hasta $2,840,000 4 Departamentos de casi 183 metros con precios desde $5,540,000","/propiedades/departamentos-y-locales-comerciales-en-pre-venta-en-51183974.html","totales","","Centros Comerciales Cercanos 
Escuelas Cercanas 
Número de departamentos (17)","2
			
					Recámaras","89 m²
			totales","_","leon","MN 2,653,000","Seguridad privada","Departamentos y Locales Comerciales en Pre - Venta en San Jeronimo","san jeronimo, San Jerónimo, Monterrey","_"
"Inmuebles24Item","Salón de usos múltiples","","2
		
				Baños","1. Depto con preparación para 3 recamaras y 3 baños, doble altura, sala, comedor-cocina, balcón. 97.48 MTS $2,100,000 2.Depto con 2 recamaras, dos baños, sala-comedor-cocina, terraza y balcón. 81.76 MTS $2,300,000. Obra blanca, 1 cajón por depto. Mtto $1,500 Informes:  Tel.  www.1807.mx .","Departamento
													
Precio Venta
																	
MN 2,100,000
97m² Superficie de terreno
97m² Superficie construída
2 Recámaras
2 Baños
1 estacionamiento
Antigüedad: A estrenar","1. Depto con preparación para 3 recamaras y 3 baños, doble altura, sala, comedor-cocina, balcón. 97.48 MTS $2,100,000 2.Depto con 2 recamaras, dos baños, sala-comedor-cocina, terraza y balcón. 81.76 MTS $2,300,000. Obra blanca, 1 cajón por depto. Mtto $1,500 Informes: Ver datos Tel. Ver datos www.1807.mx Ver datos.","/propiedades/departamentos-en-venta-colonia-centro-en-monterrey-51779207.html","totales","Asador 
Estacionamiento de visitas","Elevador(es) (2)
Centros Comerciales Cercanos 
Escuelas Cercanas","2
			
					Recámaras","97 m²
			totales","_","leon","MN 2,100,000","Seguridad privada 
Área de Juegos Infantiles","Departamentos en Venta, Colonia Centro en Monterrey","Matamoros, colonia centro, Monterrey, Centro, Monterrey","_"
"Inmuebles24Item","","","4
		
				Baños","ID:, Excelente departamento super equipado cuenta con 3 recamaras cada una con baño vestidor. En la recamara principal con jacuzzi, amplios espacios cocina cubierta  en cuarzo claro , y madewra cuenta con una terraza espectacular con vista panoramica, cuarto de servicio con baño y lavanderia, elevador llega a su piso exclusivo.. Preguntar por Hugo Elizondo.","Departamento
													
Precio Venta
																	
MN 5,350,000
187m² Superficie de terreno
187m² Superficie construída
3 Recámaras
4 Baños
2 Estacionamientos","ID:Ver datos, Excelente departamento super equipado cuenta con 3 recamaras cada una con baño vestidor. En la recamara principal con jacuzzi, amplios espacios cocina cubierta  en cuarzo claro , y madewra cuenta con una terraza espectacular con vista panoramica, cuarto de servicio con baño y lavanderia, elevador llega a su piso exclusivo.. Preguntar por Hugo Elizondo.","/propiedades/departamento-en-venta-en-dinastia-51430227.html","totales","","","3
			
					Recámaras","187 m²
			totales","_","leon","MN 5,350,000","","Departamento en Venta en Dinastía","_","_"
"Inmuebles24Item","Bodega(s) (1)
Salón de usos múltiples","","2
		
				Baños","EXCELENTE PENTHOUSE A ESTRENAR EN DOS NIVELES, MUY ILUMINADO, ESPECTACULAR ROOF GARDEN PRIVADO CON VISTA PANORÁMICA, EN UN CUARTO NIVEL. SOLO 23 DEPARTAMENTOS, DOS RECAMARAS, DOS BAÑOS COMPLETOS, LA PRINCIPAL CON BAÑO Y VESTIDOR, ESTANCIA MUY AMPLÍA, COCINA EQUIPADA CON DESAYUNADOR, PATIO DE SERVICIO CON VENTILACIÓN NATURAL, ELEVADOR, 2 LUGARES DE ESTACIONAMIENTO. GIMNASIO, LUDOTECA Y SALÓN DE USOS MULTIPLES. VIGILANCIA CON CIRCUITO CERRADO. LOBBY.","Departamento
													
Precio Venta
																	
MN 4,900,000
222m² Superficie de terreno
111m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: A estrenar","EXCELENTE PENTHOUSE A ESTRENAR EN DOS NIVELES, MUY ILUMINADO, ESPECTACULAR ROOF GARDEN PRIVADO CON VISTA PANORÁMICA, EN UN CUARTO NIVEL. SOLO 23 DEPARTAMENTOS, DOS RECAMARAS, DOS BAÑOS COMPLETOS, LA PRINCIPAL CON BAÑO Y VESTIDOR, ESTANCIA MUY AMPLÍA, COCINA EQUIPADA CON DESAYUNADOR, PATIO DE SERVICIO CON VENTILACIÓN NATURAL, ELEVADOR, 2 LUGARES DE ESTACIONAMIENTO. GIMNASIO, LUDOTECA Y SALÓN DE USOS MULTIPLES. VIGILANCIA CON CIRCUITO CERRADO. LOBBY.","/propiedades/penthouse-nuevo-en-venta-desierto-de-los-leones-52068775.html","construidos","","Amueblado 
Elevador(es) (1)","2
			
					Recámaras","_","_","leon","MN 4,900,000","Gimnasio 
Seguridad privada 
Cisterna 
Calentador de agua 
Gas","Penthouse Nuevo en Venta Desierto de Los Leones","DESIERTO DE LOS LEONES, Tetelpan, Alvaro Obregón","_"
"Inmuebles24Item","","","2
		
				Baños","DESCRIPCION 2 Cajones de estacionamiento 2 Recamaras 2 Baños completos Sala-Comedor con salida a terraza Bodega de 9 mts2 Acceso privado con vigilancia las 24 horas. AMENIDADES Alberca Gimnasio Salón de usos múltiples Terraza de usos múltiples Area de juegos infantiles Cafetería Asadores Estacionamiento techado Restaurantes,boutiques y servicios.","Departamento
													
Precio Venta
																	
MN 3,390,000
115m² Superficie de terreno
118m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: A estrenar","DESCRIPCION 2 Cajones de estacionamiento 2 Recamaras 2 Baños completos Sala-Comedor con salida a terraza Bodega de 9 mts2 Acceso privado con vigilancia las 24 horas. AMENIDADES Alberca Gimnasio Salón de usos múltiples Terraza de usos múltiples Area de juegos infantiles Cafetería Asadores Estacionamiento techado Restaurantes,boutiques y servicios.","/propiedades/departamento-en-el-tecnologico-excelente-vista-al-50873346.html","construidos","","","2
			
					Recámaras","_","_","leon","MN 3,390,000","","Departamento en El Tecnologico Excelente Vista Al Cerro de La Silla","Tecnologico, Tecnológico, Monterrey","_"
"Inmuebles24Item","","","2
		
				Baños","RESIDENCIA VERTICALES.-Forme parte del privilegio de vivir en una de las 12 residencias ubicadas en la majestuosa Sierra Madre, en la colonia Valle de San Ángel, en San Pedro Garza García N.L.  Viva en la zona mas segura de la ciudad alejado del caos vehicular, contaminación y ruido de la ciudad.SERVICIOS:* Cajones de estacionamiento para residencias y visitas* Control de acceso y circuito cerrado las 24 horas* Área de buzones para correo* Planta de emergencia y subestación eléctrica* Muy bajo costo de mantenimientoNota:***Cambio de Precios sin Previo Aviso***","Departamento
													
Precio Venta
																	
MN 9,299,584
239m² Superficie de terreno
239m² Superficie construída
3 Recámaras
2 Baños
1 Medio baño
2 Estacionamientos
Antigüedad: A estrenar","RESIDENCIA VERTICALES.-Forme parte del privilegio de vivir en una de las 12 residencias ubicadas en la majestuosa Sierra Madre, en la colonia Valle de San Ángel, en San Pedro Garza García N.L.  Viva en la zona mas segura de la ciudad alejado del caos vehicular, contaminación y ruido de la ciudad.SERVICIOS:* Cajones de estacionamiento para residencias y visitas* Control de acceso y circuito cerrado las 24 horas* Área de buzones para correo* Planta de emergencia y subestación eléctrica* Muy bajo costo de mantenimientoNota:***Cambio de Precios sin Previo Aviso***","/propiedades/departamentos-residencias-verticales-52068104.html","totales","Estacionamiento de visitas (SI)","Cuartos de servicio (SI)
Centros Comerciales Cercanos (SI)
Escuelas Cercanas (SI)
Frente a parque (SI)
Estado de conservación (Excelente)","3
			
					Recámaras","239 m²
			totales","_","leon","MN 9,299,584","Seguridad privada (SI)","Departamentos - Residencias Verticales","_","_"
"Inmuebles24Item","","","1
		
				Baño","Departamento en Preventa. Terminados en julio 2017. San Jerónimo. Los departamentos se entregan con acabados de alta calidad: piso porcelanato de 40 X 60 cms. tipo duela, pintura vinílica, luminarias, contactos, zoclos, puertas de madera semisólidas, baños con sus accesorios y azulejos, así como la preparación para mini-splits.    Estos hermosos departamentos se construyen en un terreno de una hectárea, conformado por una plaza comercial de 2 niveles y 3 torres residenciales de 40 departamentos cada una, dando un total de 120 departamentos.     Cada torre cuenta con 10 niveles, con 4 departamentos por piso de 73 m2, 90 m2, 107 m2 y 121 m2. Desde 1 a 3 recámaras, con 1 a 2 cajones de estacionamiento en tándem techado. Contamos con acabados, amplios espacios con iluminación natural, interiorismo original con excelente distribución y altura libre de 2.6 mts. El mantenimiento aproximado es de $20.00 x m2.     Sus habitantes tendrán el beneficio de conectarse a la plaza comercial con tienda de conveniencia, restaurantes y servicios variados. Así como disfrutar de diversas amenidades como: parque recreativo con más de 3,000 m2 de áreas exteriores, casa club, gimnasio ejecutivo, alberca con chapoteadero, asoleadero, asadores, juegos infantiles exteriores, pista para caminar, cancha poli","Departamento
													
Precio Venta
																	
MN 1,950,894
73m² Superficie de terreno
73m² Superficie construída
1 recamara
1 Baño
1 estacionamiento
Antigüedad: A estrenar","Departamento en Preventa. Terminados en julio 2017. San Jerónimo. Los departamentos se entregan con acabados de alta calidad: piso porcelanato de 40 X 60 cms. tipo duela, pintura vinílica, luminarias, contactos, zoclos, puertas de madera semisólidas, baños con sus accesorios y azulejos, así como la preparación para mini-splits.    Estos hermosos departamentos se construyen en un terreno de una hectárea, conformado por una plaza comercial de 2 niveles y 3 torres residenciales de 40 departamentos cada una, dando un total de 120 departamentos.     Cada torre cuenta con 10 niveles, con 4 departamentos por piso de 73 m2, 90 m2, 107 m2 y 121 m2. Desde 1 a 3 recámaras, con 1 a 2 cajones de estacionamiento en tándem techado. Contamos con acabados, amplios espacios con iluminación natural, interiorismo original con excelente distribución y altura libre de 2.6 mts. El mantenimiento aproximado es de $20.00 x m2.     Sus habitantes tendrán el beneficio de conectarse a la plaza comercial con tienda de conveniencia, restaurantes y servicios variados. Así como disfrutar de diversas amenidades como: parque recreativo con más de 3,000 m2 de áreas exteriores, casa club, gimnasio ejecutivo, alberca con chapoteadero, asoleadero, asadores, juegos infantiles exteriores, pista para caminar, cancha poli","/propiedades/departamento-en-venta-monterrey-nuevo-leon-51918986.html","totales","","","1
			
					recamara","73 m²
			totales","_","leon","MN 1,950,894","","Departamento en Venta, Monterrey, Nuevo León","_","_"
"Inmuebles24Item","","","2
		
				Baños","ID:, Departamento en frente del Canal 28, cerca de las vias rapidas, cuenta con balcon.. Preguntar por Veronica Garza.","Departamento
													
Precio Venta
																	
MN 1,850,000
96m² Superficie de terreno
96m² Superficie construída
3 Recámaras
2 Baños
1 estacionamiento","ID:Ver datos, Departamento en frente del Canal 28, cerca de las vias rapidas, cuenta con balcon.. Preguntar por Veronica Garza.","/propiedades/departamento-en-venta-en-lomas-de-san-francisco-51753690.html","totales","","","3
			
					Recámaras","96 m²
			totales","_","leon","MN 1,850,000","","Departamento en Venta en Lomas de San Francisco","_","_"
